geo_code,geo_name,total_housing_stock,occupied_residents_per1000,occupied_visitors_per1000,vacant_temp_absent_per1000,vacant_house_apt_per1000,vacant_holiday_home_per1000,vacancy_rate_pct
2ae19629-1af6-13a3-e055-000000000001,"Barna, Offaly",74.0,837.8378378378378,0.0,0.0,148.64864864864865,13.513513513513514,14.9
2ae19629-1af7-13a3-e055-000000000001,"Bawn, Offaly",133.0,872.1804511278195,0.0,22.55639097744361,97.74436090225564,7.518796992481203,9.8
2ae19629-1a3f-13a3-e055-000000000001,"Birr Rural, Offaly",531.0,894.5386064030132,1.8832391713747645,7.532956685499058,79.09604519774012,16.949152542372882,7.9
2ae19629-1a40-13a3-e055-000000000001,"Birr Urban, Offaly",2071.0,864.799613713182,1.931434089811685,10.622887493964267,111.54031868662483,11.105746016417191,11.2
2ae19629-1a41-13a3-e055-000000000001,"Bracknagh, Offaly",404.0,938.1188118811881,2.4752475247524752,4.9504950495049505,51.980198019801975,2.4752475247524752,5.2
2ae19629-1a42-13a3-e055-000000000001,"Broughal, Offaly",54.0,851.8518518518518,0.0,18.51851851851852,111.1111111111111,18.51851851851852,11.1
2ae19629-1a4e-13a3-e055-000000000001,"Cangort, Offaly",73.0,972.6027397260274,0.0,0.0,13.698630136986301,13.698630136986301,1.4
2ae19629-1a4f-13a3-e055-000000000001,"Cappancur, Offaly",618.0,915.8576051779935,1.6181229773462784,17.79935275080906,58.25242718446602,6.472491909385114,5.8
2ae19629-1a50-13a3-e055-000000000001,"Clara, Offaly",1610.0,919.2546583850931,3.105590062111801,5.590062111801243,65.83850931677019,6.211180124223602,6.6
2ae19629-1a51-13a3-e055-000000000001,"Cloghan, Offaly",418.0,894.7368421052631,4.784688995215311,9.569377990430622,81.33971291866028,9.569377990430622,8.1
2ae19629-1a5c-13a3-e055-000000000001,"Clonbulloge, Offaly",289.0,937.7162629757786,0.0,13.84083044982699,44.98269896193772,3.4602076124567476,4.5
2ae19629-1a5d-13a3-e055-000000000001,"Clonmacnoise, Offaly",140.0,885.7142857142857,0.0,7.142857142857142,85.71428571428571,21.428571428571427,8.6
2ae19629-1a5e-13a3-e055-000000000001,"Clonmore, Offaly",173.0,947.9768786127167,0.0,11.560693641618496,40.46242774566474,0.0,4.0
2ae19629-1a5f-13a3-e055-000000000001,"Clonygowan, Offaly",254.0,901.5748031496063,7.874015748031496,11.811023622047244,78.74015748031496,0.0,7.9
2ae19629-1a68-13a3-e055-000000000001,"Croghan, Offaly",195.0,917.9487179487179,0.0,15.384615384615385,66.66666666666667,0.0,6.7
2ae19629-1a69-13a3-e055-000000000001,"Cullenwaine, Offaly",314.0,885.3503184713376,9.554140127388534,6.369426751592357,73.2484076433121,25.477707006369428,7.3
2ae19629-1a6a-13a3-e055-000000000001,"Daingean, Offaly",603.0,910.4477611940298,0.0,9.950248756218905,72.96849087893864,6.633499170812604,7.3
2ae19629-1a73-13a3-e055-000000000001,"Derrinboy, Offaly",130.0,830.7692307692308,7.6923076923076925,23.076923076923077,138.46153846153848,0.0,13.8
2ae19629-1a74-13a3-e055-000000000001,"Derryad, Offaly",105.0,819.047619047619,9.523809523809526,0.0,161.90476190476193,9.523809523809526,16.2
2ae19629-1a75-13a3-e055-000000000001,"Derrycooly, Offaly",103.0,854.3689320388349,0.0,19.41747572815534,126.2135922330097,0.0,12.6
2ae19629-1a76-13a3-e055-000000000001,"Doon, Offaly",195.0,923.0769230769231,5.128205128205129,10.256410256410257,61.53846153846154,0.0,6.2
2ae19629-1a81-13a3-e055-000000000001,"Dromoyle, Offaly",126.0,880.952380952381,0.0,15.873015873015872,95.23809523809523,7.936507936507936,9.5
2ae19629-1a82-13a3-e055-000000000001,"Drumcullen, Offaly",166.0,879.5180722891565,0.0,6.024096385542169,114.4578313253012,0.0,11.4
2ae19629-1a83-13a3-e055-000000000001,"Dunkerrin, Offaly",148.0,871.6216216216216,0.0,13.513513513513514,108.10810810810811,6.756756756756757,10.8
2ae19629-1a8e-13a3-e055-000000000001,"Durrow, Offaly",277.0,913.3574007220217,0.0,14.44043321299639,68.59205776173286,3.6101083032490977,6.9
2ae19629-1a8f-13a3-e055-000000000001,"Edenderry Rural, Offaly",307.0,938.1107491856677,0.0,6.514657980456026,55.37459283387622,0.0,5.5
2ae19629-1a90-13a3-e055-000000000001,"Edenderry Urban, Offaly",2772.0,918.1096681096681,1.443001443001443,9.37950937950938,69.62481962481964,1.443001443001443,7.0
2ae19629-1a91-13a3-e055-000000000001,"Eglish, Offaly",65.0,861.5384615384615,0.0,15.384615384615385,107.6923076923077,15.384615384615385,10.8
67112637-b544-4b5c-b9fa-02e36d6f26b7,"Esker/Ballaghassaan, Offaly",188.0,914.8936170212766,0.0,10.638297872340425,69.14893617021276,5.319148936170213,6.9
