geo_name,dguid,married_or_commonlaw_per1000,not_married_not_commonlaw_per1000,one_person_households_per1000,owner_households_per1000,renter_households_per1000,immigrants_per1000,non_immigrants_per1000,no_certificate_15plus_per1000,postsecondary_cert_15plus_per1000,bachelor_or_higher_15plus_per1000,median_age,median_total_income_recipients_2020,median_aftertax_income_recipients_2020,median_hh_total_income_2020,median_hh_aftertax_income_2020,lim_at_low_income_rate_pct,lico_at_low_income_rate_pct,gini_aftertax,p90_p10_ratio_aftertax,owner_pct_with_mortgage,owner_pct_30plus_shelter,median_shelter_cost_owned,tenant_pct_30plus_shelter,median_shelter_cost_rented,participation_rate,employment_rate,unemployment_rate
"Division No. 17, Census division (CDR)",2021A00034717,436.19601120541876,329.5772881214199,92.1938370196931,245.3275912530836,79.75498599322657,67.8387757661914,912.8444202868252,195.4676589873312,316.3022118158632,85.29497846719906,35.2,39200.0,36000.0,79000.0,70500.0,17.8,3.4,0.29,4.0,58.1,12.2,1130.0,25.7,1000.0,63.7,56.6,11.1
"Division No. 18, Census division (CDR)",2021A00034718,298.3104540654699,401.8229311398877,56.827655199244155,105.73556383037848,73.91763463569166,14.172178069249153,979.9644306119046,327.7663535819486,187.7118879564275,55.993997665758904,27.6,30600.0,29800.0,72500.0,69000.0,27.6,3.7,0.321,4.7,44.7,6.4,785.0,17.4,830.0,44.5,36.0,19.0
"Division No.  1, Census division (CDR)",2021A00034801,486.8929744403912,331.2205349460085,118.95095318313479,298.80140099135895,110.95221359058573,99.37827978621551,857.077066644044,156.884369735678,374.3046550240568,109.49789730103134,41.6,41200.0,37600.0,80000.0,71500.0,10.7,3.5,0.284,3.6,58.0,13.2,1120.0,34.4,1040.0,63.1,56.2,11.0
"Division No.  2, Census division (CDR)",2021A00034802,468.06114960815177,325.13038266120674,95.59527877521525,267.1514119419874,105.51052304313971,158.50386246379816,786.9734977284567,154.61058858458486,362.3265532482228,134.2759350859601,36.8,41600.0,38000.0,85000.0,75500.0,9.9,3.4,0.272,3.4,61.5,13.0,1270.0,32.1,1100.0,65.8,60.2,8.5
"Division No.  3, Census division (CDR)",2021A00034803,468.50470957613817,323.04748822605967,88.67248822605966,252.77178178963894,64.02080062794349,67.82280219780219,832.6383437990581,142.75902668759812,347.453885400314,103.38991365777079,42.0,35200.0,33200.0,74500.0,68500.0,14.7,2.9,0.286,3.6,53.9,12.1,930.0,32.4,1000.0,57.5,52.7,8.4
"Division No.  4, Census division (CDR)",2021A00034804,516.8112798264642,297.7223427331887,116.59436008676789,317.7874186550976,75.37960954446854,50.9761388286334,852.4945770065076,143.70932754880695,331.8872017353579,71.58351409978309,44.0,40800.0,37600.0,77500.0,69000.0,12.5,3.4,0.295,3.8,44.5,13.3,860.0,20.8,850.0,67.2,62.7,6.7
"Division No.  5, Census division (CDR)",2021A00034805,484.45790907787176,325.8998996127922,95.99526746020365,273.9136670012907,75.02151154452889,75.46966872221425,821.741001003872,145.47181987666715,340.5098236053349,96.1745303312778,42.0,40000.0,36800.0,82000.0,73000.0,11.9,3.0,0.288,3.6,58.6,15.2,1180.0,31.9,1080.0,64.4,57.9,10.1
"Division No.  6, Census division (CDR)",2021A00034806,486.2699833211684,328.85525879850803,95.4113409768024,271.38778817821014,108.72674440900795,297.7294030889473,672.6479106824364,102.92090159992306,487.3921738370554,268.2381105958046,38.4,44800.0,40400.0,100000.0,87000.0,8.5,5.2,0.326,4.0,65.7,17.4,1740.0,34.5,1350.0,69.0,60.7,12.1
"Division No.  7, Census division (CDR)",2021A00034807,512.6093796086914,302.33015436043655,111.71467898928326,321.010716743683,74.9680464064497,63.907187100580074,869.5064398780847,146.49493658440664,350.50634155933534,82.83354635729033,42.4,42000.0,38000.0,82000.0,72500.0,10.6,2.7,0.276,3.5,55.0,13.4,1010.0,26.9,1000.0,68.4,63.0,7.9
"Division No.  8, Census division (CDR)",2021A00034808,469.503911556659,338.7595446666979,104.01930013585047,279.05560500304495,110.22626130135382,115.73054761793226,852.3445917459128,138.02876282381598,393.33395793319903,116.57375743664215,39.2,42400.0,38400.0,87000.0,76500.0,10.1,3.2,0.284,3.6,63.7,14.5,1440.0,34.1,1200.0,66.6,58.6,12.0
"Division No.  9, Census division (CDR)",2021A00034809,499.0519714132918,305.07073751762357,100.39379648986339,305.7999902766299,70.98060187661042,52.74928290145364,925.4217511789586,187.17487481160973,354.416840877048,86.78107832174632,41.6,38000.0,34800.0,80000.0,71500.0,13.4,3.4,0.304,3.8,53.3,14.9,1050.0,28.1,1000.0,64.9,55.9,13.9
"Division No. 10, Census division (CDR)",2021A00034810,493.11193756220206,316.06516159446863,114.66135875543449,309.9366193494317,89.46624063694934,81.29485097690011,874.7577392488607,155.46592635273166,380.4934262217799,102.3518935624116,41.6,42000.0,38400.0,83000.0,73500.0,11.0,2.9,0.286,3.7,58.0,14.9,1200.0,33.1,1040.0,66.0,59.4,10.0
"Division No. 11, Census division (CDR)",2021A00034811,466.4198883615439,347.35004011515406,103.47179046278455,266.61017030302156,119.32291912470306,251.18994610958245,716.5941310811394,117.6095608809876,450.5345609322858,207.62413639562777,38.0,45600.0,40800.0,96000.0,83000.0,8.9,5.0,0.293,3.7,64.6,16.3,1680.0,36.0,1280.0,67.9,59.8,11.9
"Division No. 12, Census division (CDR)",2021A00034812,467.8956181556836,318.96922187810264,94.83870011706652,272.36489189870036,88.39263221848466,66.97983195767823,905.9318643213846,162.7817376228087,369.6486522531601,93.8014018345361,37.2,43600.0,39600.0,92000.0,81000.0,10.5,2.6,0.284,3.8,59.0,13.8,1340.0,26.1,1130.0,65.6,59.2,9.7
"Division No. 13, Census division (CDR)",2021A00034813,508.6227157882367,310.0211528291909,108.26135495622539,325.7388800752101,75.35695399259652,66.02914389799636,901.492449615136,175.6125506786533,361.5811739820201,75.79763793407368,44.0,40000.0,36800.0,83000.0,73500.0,12.0,2.8,0.284,3.7,55.6,14.7,1100.0,33.7,1060.0,63.9,57.4,10.2
"Division No. 14, Census division (CDR)",2021A00034814,499.5282524373624,314.3236537722333,107.97777544816019,307.8589649509033,95.92200440297725,90.15620085962888,888.2831883146381,179.78823776077158,346.2976552398924,84.04095467728972,40.4,45200.0,40800.0,98000.0,84000.0,8.6,2.7,0.27,3.6,61.5,12.2,1310.0,26.8,1110.0,66.9,59.2,11.5
"Division No. 15, Census division (CDR)",2021A00034815,513.7140585663177,365.5757254538227,113.95256393268849,253.08069431562208,146.68080031800716,175.0364383198622,689.2805088114483,69.0340532661985,506.2938916125613,262.6209089704518,42.0,46000.0,40800.0,96000.0,83000.0,6.8,3.2,0.317,3.7,52.9,17.1,1240.0,31.1,1500.0,71.4,64.0,10.5
"Division No. 16, Census division (CDR)",2021A00034816,479.2535851790242,288.7595079350174,77.94159075969574,234.1601491756436,116.10748158780838,206.92754517526797,774.1169526313671,97.79590303583167,432.09959352320135,145.15112082958828,34.4,71500.0,60800.0,182000.0,142000.0,4.8,2.1,0.278,4.0,86.1,10.8,2780.0,16.8,1520.0,76.5,69.6,9.0
"Division No. 17, Census division (CDR)",2021A00034817,421.44144724135714,300.4892808858559,75.24303096632975,213.25564926285972,69.04654606322023,59.79205562351123,919.1720852378807,289.2229446983841,232.97173759093542,64.21811626858945,31.8,39600.0,37200.0,87000.0,79500.0,16.5,2.7,0.304,4.1,56.8,12.4,1140.0,20.5,1080.0,61.8,54.8,11.3
"Division No. 18, Census division (CDR)",2021A00034818,475.9564494178134,320.5806744291547,94.88885528504461,274.08135490700136,72.20626039618932,64.64539543323757,885.3772871616513,205.27748374414034,307.7272039921367,63.88930893694239,39.2,43200.0,39600.0,93000.0,82000.0,10.9,3.0,0.29,3.9,59.0,13.4,1270.0,19.3,1100.0,67.7,59.0,12.8
"Division No. 19, Census division (CDR)",2021A00034819,473.97393679797307,311.5122104203289,94.25008459399012,275.77640776779157,103.16340257660913,97.88143636468675,867.4391542251602,153.46587767296376,357.06916899815957,104.19503660237524,36.0,48000.0,43200.0,101000.0,88000.0,8.2,3.0,0.273,3.6,69.1,15.1,1660.0,31.5,1300.0,72.5,64.6,10.9
"East Kootenay, Regional district (RD)",2021A00035901,527.2702440208814,316.4835498361054,122.16219497389827,335.7563433288819,92.34247905790943,90.14204200558456,874.2564040305937,113.0569382056574,447.59924729877383,150.91963093359232,44.8,43600.0,39600.0,88000.0,78500.0,8.0,2.2,0.267,3.5,54.4,9.6,940.0,27.7,1000.0,63.0,58.2,7.6
"Central Kootenay, Regional district (RD)",2021A00035903,508.7267433489577,354.9088931193908,143.01940520565037,348.74978003167547,98.78577484842182,114.22355180853957,852.3572605544801,126.54177798397032,468.4125485930026,162.056663840407,49.2,36000.0,33600.0,69000.0,62800.0,14.1,3.4,0.281,3.7,49.3,12.5,725.0,34.6,970.0,57.4,51.7,10.0
"Kootenay Boundary, Regional district (RD)",2021A00035905,518.8223938223938,349.9034749034749,151.12210424710426,366.64454633204633,91.54802123552123,86.42012548262548,877.925916988417,123.67277992277992,471.91722972972974,136.4925193050193,51.2,38400.0,35600.0,72000.0,65000.0,11.8,2.6,0.275,3.6,50.4,10.1,755.0,28.6,900.0,54.5,49.8,8.6
"Okanagan-Similkameen, Regional district (RD)",2021A00035907,532.7241677571026,355.0200714143139,145.9890438909712,338.49719443766776,114.21854554325888,140.0008871343343,822.5953114950431,140.16722482201868,439.57506265386235,141.49792632349354,56.0,37200.0,34400.0,71000.0,64500.0,11.6,3.1,0.288,3.6,48.6,13.6,790.0,42.1,1150.0,52.3,47.7,8.8
"Fraser Valley, Regional district (RD)",2021A00035909,485.8875634635268,338.5287264085431,92.39054952855666,263.66877054366444,98.79477168562214,209.91960000617274,749.7106526133855,148.2847486921498,372.30906930448606,132.76029690899833,40.8,38400.0,35600.0,86000.0,77500.0,9.4,3.4,0.268,3.5,63.7,17.5,1450.0,35.0,1170.0,62.9,58.2,7.4
"Greater Vancouver, Regional district (RD)",2021A00035915,485.4672556828394,373.757248398967,114.66139453047403,245.14298146869353,149.3515461674534,412.1290664345918,523.8901554208092,102.25421660533709,509.49079110421616,297.9803808424697,40.8,40800.0,37200.0,90000.0,79500.0,11.1,7.7,0.321,4.3,59.2,24.4,1620.0,38.5,1500.0,65.7,60.0,8.6
"Capital, Regional district (RD)",2021A00035917,490.9363559120089,382.98138649323266,150.39078014013688,280.4903586704569,164.70053026710733,185.56941733200787,770.6444321953733,87.3388197404748,528.2091028785585,287.61514594982316,45.2,45200.0,40800.0,84000.0,75000.0,9.1,4.5,0.293,3.8,55.9,17.4,1340.0,40.0,1350.0,63.1,58.8,6.8
"Cowichan Valley, Regional district (RD)",2021A00035919,523.0134924112209,334.7825598508083,113.85977329154169,330.0641479334479,82.90923797647534,117.23006751822767,859.031826811814,131.32913169986406,442.51963196387044,150.0342646579713,50.8,39600.0,36400.0,79500.0,72000.0,10.7,2.7,0.275,3.6,53.8,14.3,1000.0,36.1,1090.0,55.3,51.2,7.3
"Nanaimo, Regional district (RD)",2021A00035921,519.2613593008035,354.4113590073195,131.59825553070723,323.8009708452928,116.77731015983142,153.58021213028346,809.7225401632945,111.28915811160613,479.46491984950137,189.1798294270604,51.6,39200.0,36000.0,76000.0,68500.0,10.9,3.9,0.279,3.6,52.2,14.9,930.0,40.8,1250.0,54.6,50.0,8.4
"Alberni-Clayoquot, Regional district (RD)",2021A00035923,472.8379224963456,379.0161391366606,140.9564153814027,309.9549536111691,118.88070164971212,88.45201515467916,879.2995435697026,174.51746666268906,387.96575281167026,109.18528683511829,46.4,36800.0,34400.0,69000.0,63200.0,13.6,3.2,0.27,3.6,54.5,13.4,880.0,35.7,980.0,56.6,51.1,9.6
"Strathcona, Regional district (RD)",2021A00035924,514.4340602284527,343.71754932502597,131.6718587746625,326.89511941848394,109.24195223260644,106.74974039460021,869.055036344756,134.26791277258567,427.4143302180685,130.52959501557632,49.6,38800.0,36000.0,75000.0,67500.0,11.5,3.3,0.275,3.6,52.4,14.3,910.0,37.1,1100.0,55.2,50.2,9.2
"Comox Valley, Regional district (RD)",2021A00035926,525.8471944233557,337.08330457588517,129.33949893022293,340.8102698598937,99.73083028504382,124.30119400924839,849.6790668783215,108.22002898750776,476.8445027262061,189.93719373317688,50.8,40000.0,36800.0,77500.0,70000.0,10.3,3.3,0.27,3.5,53.0,14.7,950.0,38.4,1180.0,55.7,51.3,8.0
"Powell River, Regional district (RD)",2021A00035927,520.5619650167473,358.2061778935616,163.75139560848532,360.7647934499442,102.80982508373651,127.69817640491254,847.5995534052847,140.49125418682544,450.7815407517678,137.93263863044285,54.8,35600.0,33200.0,64000.0,58800.0,14.3,3.0,0.278,3.6,45.7,13.9,665.0,35.5,890.0,50.3,45.6,9.3
"Sunshine Coast, Regional district (RD)",2021A00035929,541.3428660242462,340.3792353124029,154.18091389493316,370.065278209512,91.85576624184021,181.8464407833385,789.2446378613615,99.00528442648431,509.32545850170965,210.9107864470003,56.0,39200.0,36000.0,74000.0,67000.0,12.6,3.7,0.299,4.0,47.3,18.0,830.0,41.7,1300.0,54.1,50.2,7.3
"Squamish-Lillooet, Regional district (RD)",2021A00035931,490.43488593155894,351.21593789607095,103.67157794676807,259.32747148288973,124.66333967046894,192.2924588086185,745.4055766793409,77.23384030418251,515.8824461343473,260.4166666666667,38.0,45600.0,40800.0,99000.0,87000.0,8.5,3.6,0.296,3.8,65.9,22.0,1860.0,38.1,1720.0,74.8,67.0,10.3
"Thompson-Nicola, Regional district (RD)",2021A00035933,494.04927616926506,359.5489977728285,119.11887527839643,306.4100779510022,106.10384187082406,91.766425389755,857.4610244988864,124.8956013363029,421.1442093541203,143.47856347438753,45.2,40800.0,37600.0,82000.0,73500.0,10.3,3.6,0.28,3.7,57.3,11.6,1080.0,35.4,1130.0,60.3,55.5,8.1
"Central Okanagan, Regional district (RD)",2021A00035935,507.85012738452116,354.3810372610978,120.76772805430272,300.34389319505584,123.80605143994022,142.12601615037676,822.1928142526624,102.17769015403175,482.3282109451661,189.7264158586977,44.4,41600.0,38000.0,85000.0,75500.0,9.5,4.2,0.296,3.8,58.7,17.7,1380.0,43.7,1450.0,63.6,58.5,8.0
"North Okanagan, Regional district (RD)",2021A00035937,515.063857657461,340.73791070843794,121.27496998144308,318.19670341665756,104.40999890841611,105.28326601899356,865.2985481934287,134.10108066804935,430.13863115380417,131.69959611396138,50.0,38800.0,35600.0,77500.0,70000.0,10.9,3.2,0.283,3.6,56.0,14.5,1060.0,40.2,1120.0,56.9,52.2,8.2
"Columbia-Shuswap, Regional district (RD)",2021A00035939,539.5380649234493,322.5127584574104,121.88491959102788,344.4345065852931,85.75787867627716,99.52473650058751,866.6105469914594,131.70586275231932,444.39767804843825,139.24694410831097,49.6,38400.0,35200.0,77000.0,69500.0,11.1,2.8,0.278,3.6,51.5,13.7,820.0,32.9,1040.0,58.3,52.8,9.5
"Cariboo, Regional district (RD)",2021A00035941,510.63863596637583,336.87689691884765,131.49322273601246,332.5864836090321,95.89868268420969,83.2657990497529,899.636109389649,192.8302426467083,356.4221131080072,88.19182914620775,48.8,36800.0,34400.0,72000.0,65000.0,14.0,3.1,0.28,3.7,49.8,9.3,650.0,26.5,870.0,54.3,48.7,10.3
"Mount Waddington, Regional district (RD)",2021A00035943,464.06495064120304,372.2668142817603,156.84103699603287,321.9854230095027,110.71132023249378,89.4916505212658,895.3778023802934,209.42891410646737,359.35049358796937,100.56278254451517,45.6,37600.0,35200.0,68000.0,62000.0,17.4,3.8,0.296,4.1,50.2,9.8,650.0,25.4,800.0,58.4,53.1,9.0
"Central Coast, Regional district (RD)",2021A00035945,400.6141820212172,404.80178671133444,118.64879955332216,235.90173087660523,80.96035734226689,57.230597431602455,933.8358458961475,210.77610273590173,336.4042434394193,108.87772194304858,39.6,27600.0,27000.0,57600.0,55200.0,27.1,4.8,0.314,4.6,42.9,18.3,600.0,16.7,685.0,55.5,51.0,8.2
"Skeena-Queen Charlotte, Regional district (RD)",2021A00035947,441.11985039326765,389.41752378857046,138.60623728067765,265.66195478796544,133.65601452065343,109.72993784720313,862.9888344975524,207.90935592101644,345.9655684505803,120.18040811836532,41.2,40800.0,37600.0,83000.0,74000.0,12.5,2.7,0.3,4.3,56.6,9.2,1000.0,23.4,1010.0,64.6,58.4,9.6
"Kitimat-Stikine, Regional district (RD)",2021A00035949,459.24847843344804,361.07435829584546,116.16829849166446,279.0420746229161,89.70627150039694,90.10320190526593,882.3762900238158,180.20640381053187,368.88065625826937,108.8912410690659,40.8,42000.0,38800.0,87000.0,77000.0,11.9,2.4,0.287,4.0,56.9,9.2,990.0,24.6,1000.0,61.8,55.4,10.3
"Bulkley-Nechako, Regional district (RD)",2021A00035951,494.4749185149853,316.7978376659512,114.34401250761852,305.4031852028513,86.5198611442351,94.99960251212337,885.470493149959,175.55714550706202,347.5369001245462,108.11670244057555,42.0,41600.0,38400.0,85000.0,75500.0,11.7,2.4,0.277,3.8,52.1,7.9,800.0,23.8,870.0,63.1,56.7,10.2
"Fraser-Fort George, Regional district (RD)",2021A00035953,469.1221810907516,362.75894781344414,118.99483393311955,297.89954526237636,116.10761092607679,95.32991678610833,868.5901071365965,142.453520865342,397.1993936831685,139.30851008981327,40.0,45200.0,40800.0,89000.0,78500.0,9.0,3.3,0.268,3.6,62.0,9.3,1170.0,28.5,1010.0,65.9,59.9,9.1
"Peace River, Regional district (RD)",2021A00035955,463.74244295651044,325.6841968406683,120.42514464018723,269.2907755314308,127.4133784047325,93.12227783917311,867.1910550607814,168.69271273483716,343.64233244490674,98.0790483000715,35.6,48000.0,43600.0,97000.0,84000.0,9.8,2.8,0.278,3.9,66.4,10.5,1400.0,24.5,1100.0,70.4,64.2,8.8
"Stikine, Region (REG)",2021A00035957,505.1244509516838,417.2767203513909,270.86383601756955,292.82576866764276,65.88579795021963,117.13030746705711,841.8740849194729,212.298682284041,461.2005856515373,131.77159590043925,55.2,36400.0,35200.0,61600.0,57600.0,16.8,2.8,0.32,4.1,24.3,10.8,416.0,22.2,512.0,59.5,52.1,12.5
"Northern Rockies, Regional district (RD)",2021A00035959,463.3765073693613,339.4372487717731,139.57123715944618,281.37561411344353,121.70611880303707,64.76105404198303,910.0044662795891,204.3322912014292,338.32067887449756,74.81018311746315,40.0,43200.0,40400.0,82000.0,74500.0,12.6,3.5,0.298,4.4,62.3,12.6,1090.0,14.3,700.0,69.7,62.3,10.6
"Yukon, Territory (TER)",2021A00036001,454.3646848279976,376.1930801352157,139.6897991648439,275.02982700338043,137.45277391131438,133.8486776695168,827.202227082919,120.79936369059455,486.05587591966594,222.83257108769138,39.2,54800.0,49200.0,100000.0,88000.0,7.6,,0.275,3.8,59.4,11.8,1460.0,24.9,1180.0,71.7,66.8,6.8
"Region 1, Region (REG)",2021A00036101,376.30942788074134,385.97904915390814,118.45286059629332,121.67606768734892,247.38114423851732,48.348106365834006,930.7010475423045,291.70024174053185,291.70024174053185,97.50201450443191,33.6,40800.0,38800.0,100000.0,89000.0,13.3,,0.313,4.7,50.3,7.9,1280.0,8.8,950.0,62.7,55.4,11.7
"Region 2, Region (REG)",2021A00036102,369.6325807879593,420.54006197432494,101.8149623727313,152.72244355909694,208.05666223992915,46.48074369189907,949.5351925630811,345.2855245683931,278.8844621513944,77.46790615316512,33.2,40400.0,38400.0,113000.0,100000.0,7.8,,0.281,4.1,37.7,8.7,900.0,6.3,750.0,64.1,54.6,14.4
"Region 3, Region (REG)",2021A00036103,320.75471698113205,411.3207547169811,43.39622641509434,137.73584905660377,130.18867924528303,13.20754716981132,977.3584905660377,398.11320754716985,175.47169811320754,49.05660377358491,29.6,36000.0,34000.0,116000.0,106000.0,10.4,,0.282,4.1,28.4,5.4,870.0,10.1,900.0,53.6,41.9,21.8
"Region 4, Region (REG)",2021A00036104,405.6406685236769,431.75487465181055,121.86629526462396,207.17270194986074,177.5766016713092,22.632311977715876,966.2256267409471,374.3036211699164,280.29247910863506,60.93314763231198,40.0,36000.0,34000.0,83000.0,77000.0,10.7,,0.303,4.2,31.0,6.2,730.0,8.0,680.0,57.7,48.2,16.4
"Region 5, Region (REG)",2021A00036105,448.31979614588306,364.7077560121038,112.27902532250359,262.78069756330626,135.37187450230928,58.13027552157987,922.1213569039655,190.31692944736423,433.1899984073897,136.1681796464405,39.2,56400.0,50800.0,118000.0,103000.0,7.1,,0.276,4.1,53.0,7.9,1230.0,11.1,1000.0,67.9,62.7,7.6
"Region 6, Region (REG)",2021A00036106,453.25642874309057,345.59000240326844,88.68060562364816,212.4489305455419,159.0963710646479,157.65440999759673,805.0949291035809,112.71329007450132,456.3806777217015,246.81566931026194,35.6,71500.0,62000.0,147000.0,125000.0,4.4,,0.263,3.7,72.3,9.7,2340.0,23.3,1820.0,78.5,73.9,5.8
"Qikiqtaaluk, Region (REG)",2021A00036204,338.15551537070525,343.83880134332213,61.48282097649186,54.249547920434,231.4647377938517,42.62464479462672,947.0421079824334,312.0640661327822,234.30638078016017,96.09919917334022,26.8,42000.0,39600.0,123000.0,108000.0,14.3,,0.342,5.4,67.1,8.1,2240.0,6.6,705.0,60.7,52.2,14.0
"Kivalliq, Region (REG)",2021A00036205,335.8985966500679,317.79085559076503,44.816659121774556,50.70167496604799,195.11090991398822,19.91851516523314,973.2910819375284,369.8506111362608,153.0104119511091,40.742417383431416,23.6,34800.0,33600.0,114000.0,103000.0,14.8,,0.309,4.6,48.7,6.2,1040.0,4.4,282.0,57.6,45.3,21.3
"Kitikmeot, Region (REG)",2021A00036208,346.08237844533915,328.2750077423351,41.80860947661815,44.9055435119232,214.4626819448746,18.58160421183029,972.437287085785,404.92412511613503,159.49210281820996,45.679777020749455,25.8,32800.0,31200.0,104000.0,94000.0,16.0,,0.319,4.5,45.8,6.8,990.0,2.2,178.0,54.0,43.8,18.9
