DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH36,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH37,2024,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH37,2025,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH4,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH4,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH41,2024,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH41,2025,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH42,2024,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH42,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH43,2024,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH43,2025,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH44,2024,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH44,2025,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH5,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH5,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH51,2024,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH51,2025,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH52,2024,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH52,2025,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH53,2024,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH53,2025,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH54,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH54,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH55,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH55,2025,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH56,2024,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH56,2025,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH57,2024,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH57,2025,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH58,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH58,2025,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH59,2024,8.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITH59,2025,8.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI1,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI1,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI11,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI11,2025,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI12,2024,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI12,2025,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI13,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI13,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI14,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI14,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI15,2024,8.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI15,2025,8.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI16,2024,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI16,2025,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI17,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI17,2025,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI18,2024,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI18,2025,8.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI19,2024,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI19,2025,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI1A,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI1A,2025,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI2,2024,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI2,2025,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI21,2024,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI21,2025,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI22,2024,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI22,2025,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI3,2024,8.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI3,2025,8.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI31,2024,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI31,2025,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI32,2024,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI32,2025,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI33,2024,7.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI33,2025,7.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI34,2024,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI34,2025,7.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI35,2024,7.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI35,2025,7.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI4,2024,8.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI4,2025,8.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI41,2024,8.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI41,2025,8.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI42,2024,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI42,2025,7.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI43,2024,8.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI43,2025,8.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI44,2024,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI44,2025,8.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI45,2024,7.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_54,PC,ITI45,2025,7.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,IT,2024,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,IT,2025,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC,2024,23.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC,2025,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC1,2024,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC1,2025,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC11,2024,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC11,2025,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC12,2024,24.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC12,2025,24.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC13,2024,25.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC13,2025,25.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC14,2024,25.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC14,2025,25.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC15,2024,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC15,2025,24.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC16,2024,23.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC16,2025,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC17,2024,24.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC17,2025,24.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC18,2024,24.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC18,2025,24.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC2,2024,24.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC2,2025,24.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC20,2024,24.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC20,2025,24.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC3,2024,24.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC3,2025,24.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC31,2024,24.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC31,2025,24.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC32,2024,25.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC32,2025,25.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC33,2024,24.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC33,2025,24.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC34,2024,24.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC34,2025,25.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4,2024,23.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4,2025,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC41,2024,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC41,2025,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC42,2024,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC42,2025,24.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC43,2024,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC43,2025,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC44,2024,24.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC44,2025,24.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC46,2024,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC46,2025,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC47,2024,23.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC47,2025,23.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC48,2024,24.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC48,2025,24.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC49,2024,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC49,2025,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4A,2024,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4A,2025,23.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4B,2024,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4B,2025,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4C,2024,23.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4C,2025,23.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4D,2024,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITC4D,2025,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF,2024,23.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF,2025,23.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF1,2024,23.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF1,2025,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF11,2024,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF11,2025,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF12,2024,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF12,2025,24.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF13,2024,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF13,2025,24.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF14,2024,23.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF14,2025,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF2,2024,23.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF2,2025,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF21,2024,23.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF21,2025,23.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF22,2024,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF22,2025,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF3,2024,22.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF3,2025,22.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF31,2024,22.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF31,2025,22.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF32,2024,23.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF32,2025,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF33,2024,22.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF33,2025,22.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF34,2024,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF34,2025,24.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF35,2024,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF35,2025,23.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF4,2024,23.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF4,2025,23.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF43,2024,22.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF43,2025,23.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF44,2024,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF44,2025,23.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF45,2024,23.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF45,2025,23.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF46,2024,22.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF46,2025,22.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF47,2024,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF47,2025,23.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF48,2024,23.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF48,2025,23.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF5,2024,23.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF5,2025,23.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF51,2024,24.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF51,2025,24.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF52,2024,22.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF52,2025,22.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF6,2024,22.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF6,2025,22.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF61,2024,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF61,2025,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF62,2024,21.9,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF62,2025,22.1,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF63,2024,23.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF63,2025,23.0,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF64,2024,22.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF64,2025,22.5,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF65,2024,22.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITF65,2025,22.3,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITG,2024,23.2,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITG,2025,23.4,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITG1,2024,22.6,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITG1,2025,22.8,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITG11,2024,22.7,,
ESTAT:DEMO_R_PJANIND3(1.0),10/07/26 11:00:00,A,PC_Y50_64,PC,ITG11,2025,23.0,,
