"geo","population","age0_rate","age14_rate","age30_rate","age50_rate","age65_rate","age85_rate","age100_plus_rate"
"058011","13652","7.10518605332552","10.98740111338998","8.863170231467917","15.675358921769703","13.844125402871374","4.321711104600059","0.1464986815118664"
"058012","2612","3.8284839203675345","8.80551301684533","9.188361408882082","17.228177641653904","15.313935681470138","7.274119448698316","0"
"058013","18379","4.951303117688666","10.501115403449589","10.174655857228359","16.975896403504","14.63626965558518","6.529190924424615","0.2720496218510256"
"058014","402","4.975124378109452","4.975124378109452","9.950248756218905","17.412935323383085","12.437810945273633","4.975124378109452","0"
"058015","10928","5.58199121522694","10.706442166910689","9.608345534407027","16.379941434846266","13.543191800878477","5.673499267935578","0.2745241581259151"
"058016","4154","6.018295618680789","10.832932113625422","10.592200288878189","18.777082330284063","15.16610495907559","6.018295618680789","0"
"058017","350","2.857142857142857","2.857142857142857","14.285714285714286","11.428571428571429","28.571428571428573","8.571428571428571","0"
"058018","10980","6.557377049180328","11.11111111111111","10.29143897996357","20.40072859744991","11.657559198542804","3.3697632058287796","0.273224043715847"
"058019","325","3.076923076923077","3.076923076923077","6.153846153846154","12.307692307692308","24.615384615384617","15.384615384615385","0"
"058020","3947","5.32049657968077","9.627565239422346","7.0939954395743605","15.201418799087914","15.708132759057513","10.134279199391944","1.0134279199391942"
"058021","611","9.819967266775777","4.909983633387888","9.819967266775777","14.729950900163667","13.09328968903437","9.819967266775777","1.6366612111292962"
"058022","8543","4.448086152405478","10.651995786023646","11.588434976003747","16.27063092590425","15.45124663467166","6.203909633618167","0.819384291232588"
"058023","7028","6.687535571997723","9.391007398975526","10.244735344336938","17.501422879908937","15.367103016505407","5.691519635742743","0.42686397268070575"
"058024","8658","5.659505659505659","9.471009471009472","10.048510048510048","15.477015477015478","16.285516285516284","4.273504273504273","0.3465003465003465"
"058025","850","3.5294117647058822","12.941176470588236","16.470588235294116","11.764705882352942","24.705882352941178","1.1764705882352942","0"
"058026","10871","6.531137889798546","10.486615766718794","10.394627909115997","16.649802226106154","15.821911507680985","4.231441449728636","0.18397571520559286"
"058027","1062","3.766478342749529","12.24105461393597","6.5913370998116765","16.949152542372882","9.416195856873824","6.5913370998116765","0"
"058028","462","6.4935064935064934","4.329004329004329","10.822510822510823","21.645021645021647","19.48051948051948","6.4935064935064934","0"
"058029","38138","4.641040432114951","9.649168808013005","9.229639729403745","16.4665163354135","13.372489380670197","5.4800985893334735","0.07866170223923646"
"058030","1243","5.631536604987932","6.436041834271923","8.045052292839904","18.503620273531777","16.894609814963797","6.436041834271923","0"
"058031","580","1.7241379310344827","5.172413793103448","10.344827586206897","15.517241379310345","13.793103448275861","5.172413793103448","0"
"058032","51582","5.486409987980303","9.790236904346477","9.75146368888372","18.417277344810206","12.232949478500252","6.765926098251328","0.5234384087472375"
"058033","1999","5.002501250625313","9.504752376188094","11.505752876438219","18.009004502251127","18.509254627313656","8.0040020010005","0"
