"geo","elderly_rate","young_rate","employed_rate","salaried_rate","vacant_housing_rate","secondary_housing_rate","house_share","median_living_standard","poverty_rate"
"70267","97.7121172239184","195.148128830892","462.802187286395","382.3977521443","83.3507250185903","56.8300397854026","923.613144408198","24110","NaN"
"70268","28.0373831775701","233.644859813084","383.177570093458","317.757009345794","60.9495348088467","71.1077906103211","908.153021885035","26960","NaN"
"70269","117.647058823529","117.647058823529","500","470.588235294119","0","55.7377049180329","1000","NaN","NaN"
"70271","111.028128799467","137.640206153398","393.962179709223","344.978486978405","146.22084384823","63.9716191836006","925.625964698085","24480","NaN"
"70272","105.695466261035","131.434844579655","450.242616703596","352.318220870115","151.709622936099","85.3366629015555","897.748471297837","23240","NaN"
"70273","104.477611940299","119.402985074627","388.059701492537","268.65671641791","77.4336283185841","232.300884955752","946.902654867257","NaN","NaN"
"70274","85.1063829787233","191.489361702127","446.808510638298","382.978723404254","40.4581009768331","242.748605860999","921.815936225157","NaN","NaN"
"70275","65.9630606860158","250.65963060686","472.295514511873","430.079155672823","45.1612903225806","25.8064516129032","1000","26600","NaN"
"70276","108.695652173913","108.695652173913","461.95652173913","413.04347826087","60.6060606060606","20.2020202020202","858.585858585859","24490","NaN"
"70277","110.236220472441","175.853018372703","459.317585301837","419.94750656168","26.0416666666667","31.25","869.791666666667","24480","NaN"
"70278","159.817351598174","178.082191780822","474.88584474886","420.091324200913","59.1130125561293","35.4678075336776","968.706017275653","29640","NaN"
"70279","158.950830477272","141.018765929855","329.536598654148","292.185999756326","180.868832815426","24.4331581171715","287.176099149318","19830","30"
"70280","165.731570463445","133.154470729145","380.970257980982","323.652859204139","72.1707917007669","25.3573051921614","923.071870810373","27140","NaN"
"70282","139.854161994331","154.077980765199","418.807354587866","348.178324751034","122.209330015919","52.7177502029453","797.310047570941","25430","NaN"
"70283","108.773883011964","129.545045578154","339.302055674897","298.788839127527","148.820989862228","244.291058830449","840.009829582483","23340","NaN"
"70284","90.9090909090909","189.723320158103","407.114624505929","328.063241106719","138.686131386861","51.0948905109489","912.408759124088","21360","NaN"
"70285","108.398913014011","175.808048124943","374.648731571288","335.783530543688","63.3725875817732","9.76198899557998","536.848697822149","23480","19"
"70286","67.7966101694915","169.491525423729","508.474576271186","449.152542372881","31.25","109.375","937.5","28120","NaN"
"70287","108.695652173913","130.434782608696","391.304347826086","326.086956521739","227.203236352518","249.923559987769","928.699108591858","NaN","NaN"
"70288","76.2711864406782","194.915254237289","483.050847457629","406.77966101695","55.9875583203729","18.6625194401243","888.802488335926","27520","NaN"
"70289","121.827411167513","187.817258883249","416.243654822335","345.177664974619","71.3882849650485","61.1899585414701","951.809902417028","23220","NaN"
"70290","167.487684729064","157.635467980296","428.571428571428","369.458128078818","104.92784797092","139.90379729456","934.817181881262","25630","NaN"
"70291","158.415841584158","128.712871287129","326.732673267327","237.623762376238","248.22695035461","354.609929078014","992.90780141844","21910","NaN"
"70292","178.623726463249","125.130309884818","298.436305435263","254.236817577604","252.744238711043","61.5776872495997","762.155170589193","22110","NaN"
"70293","129.87012987013","129.87012987013","441.558441558442","402.597402597403","44.6889547185781","201.100296233601","980.152348709267","NaN","NaN"
"70294","53.1272106724204","179.206105752542","486.70444678182","417.813638037063","57.3423423834277","43.006756787571","871.299334296562","25570","NaN"
"70295","86.4864864864865","189.189189189189","432.432432432433","313.513513513514","123.047571880824","265.523707742831","965.47443057743","23060","NaN"
"70296","60.9231890455439","202.652232856813","464.900685151343","405.043722053421","93.8227183782928","56.2936310269757","835.794077574947","26010","NaN"
"70297","116.666666666667","183.333333333333","433.333333333333","316.666666666667","235.368156073002","213.971050975456","1000","NaN","NaN"
"70298","94.0170940170935","170.940170940171","418.803418803418","333.333333333333","186.916954326305","133.512110233075","959.428783352556","23000","NaN"
