"geo","GeboorteRelatief_25","SterfteRelatief_27","GemiddeldeHuishoudensgrootte_32","Bevolkingsdichtheid_33","GemiddeldeWOZWaardeVanWoningen_35","PercentageEengezinswoning_36","PercentageMeergezinswoning_37","PercentageBewoond_38","PercentageOnbewoond_39","Koopwoningen_40","HuurwoningenTotaal_41","BouwjaarVoor2000_45","BouwjaarVanaf2000_46","GemiddeldElektriciteitsverbruikTotaal_47","GemiddeldAardgasverbruikTotaal_55","AantalInkomensontvangers_64","GemiddeldInkomenPerInkomensontvanger_65","GemiddeldInkomenPerInwoner_66","k_40PersonenMetLaagsteInkomen_67","k_20PersonenMetHoogsteInkomen_68","Actieven1575Jaar_69","HuishoudensMetEenLaagInkomen_72","PersonenautoSPerHuishouden_91","AfstandTotHuisartsenpraktijk_94","AfstandTotGroteSupermarkt_95","AfstandTotSchool_97","Mannen_6","Vrouwen_7","k_0Tot15Jaar_8","k_15Tot25Jaar_9","k_25Tot45Jaar_10","k_45Tot65Jaar_11","k_65JaarOfOuder_12","Ongehuwd_13","Gehuwd_14","Gescheiden_15","Verweduwd_16","WestersTotaal_17","NietWestersTotaal_18","GeboorteTotaal_24","SterfteTotaal_26","HuishoudensTotaal_28","Eenpersoonshuishoudens_29","HuishoudensZonderKinderen_30","HuishoudensMetKinderen_31","Woningvoorraad_34"
"WK078509  ","11","3","2.4","5226","234","90","10","98","2","76","24","95","5","3360","1440","3400","34.8","27.1","31.8","24.3","62.7","3.5","1.2","0.5","1.2","0.6","500.5767012687428","499.4232987312572","188.00461361014993","95.73241061130335","243.3679354094579","316.0322952710496","155.70934256055364","432.52595155709344","470.5882352941176","69.20415224913495","27.68166089965398","72.66435986159169","34.602076124567475","10.380622837370241","3.4602076124567476","407.1510957324106","88.81199538638985","151.0957324106113","168.39677047289504","411.53402537485584"
"WK078510  ","1","2","2.5","5624","284","100","0","100","0","81","19","100","0","3600","1200","600","36.9","29.4","32.6","30.2","62","2.2","1.4","1.1","1.1","1.2","503.4965034965035","496.5034965034965","160.83916083916083","118.88111888111888","195.8041958041958","377.6223776223776","139.86013986013987","384.61538461538464","510.4895104895105","76.92307692307692","34.96503496503497","62.93706293706294","55.94405594405595","0","0","391.6083916083916","69.93006993006993","153.84615384615384","167.83216783216784","393.006993006993"
"WK078511  ","6","21","2","5461","193","67","33","97","3","42","57","78","22","2800","1270","1700","24.7","21","51.6","11.5","53.6","6.6","0.9","1.1","0.4","0.9","470.14925373134326","527.363184079602","134.32835820895522","94.5273631840796","176.61691542288557","213.93034825870646","380.5970149253731","363.18407960199005","430.3482587064677","74.6268656716418","134.32835820895522","74.6268656716418","69.65174129353234","4.975124378109452","19.90049751243781","502.4875621890547","208.955223880597","156.71641791044777","139.30348258706468","511.94029850746267"
"WK078513  ","13","4","2.4","279","280","93","7","94","6","77","20","94","6","4190","2130","200","31.5","26.2","40.9","23.8","65.2","NaN","NaN","1.5","0.8","1.3","488.3720930232558","511.6279069767442","139.53488372093022","93.02325581395348","232.5581395348837","372.09302325581393","139.53488372093022","395.3488372093023","511.6279069767442","69.76744186046511","46.51162790697674","46.51162790697674","23.25581395348837","0","0","418.6046511627907","93.02325581395348","162.7906976744186","186.04651162790697","376.74418604651163"
"WK078514  ","4","4","2.9","12","439","94","6","83","17","76","22","90","10","5480","2970","200","32","26.9","43.4","25","68.9","NaN","1.5","2.4","2.3","2.2","543.4782608695652","456.5217391304348","130.43478260869566","152.17391304347825","152.17391304347825","369.5652173913044","173.91304347826087","456.5217391304348","478.2608695652174","65.21739130434783","21.73913043478261","65.21739130434783","0","0","0","347.82608695652175","65.21739130434783","86.95652173913044","217.3913043478261","356.5217391304348"
"WK078520  ","9","3","2.4","1399","302","97","3","97","3","84","15","83","17","3760","1720","2000","34.7","28.2","35.8","22.6","62.8","2.4","1.3","0.5","0.5","0.6","515.527950310559","484.472049689441","169.77225672877847","95.23809523809524","209.1097308488613","306.41821946169773","217.3913043478261","407.86749482401655","496.8944099378882","47.61904761904762","47.61904761904762","55.900621118012424","20.70393374741201","8.281573498964804","2.070393374741201","409.9378881987578","93.16770186335404","159.42028985507247","159.42028985507247","403.72670807453414"
"WK078521  ","0","0","2.6","776","NaN","81","19","100","0","90","5","76","24","5350","1920","100","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.9","1","1","615.3846153846154","384.61538461538464","76.92307692307692","153.84615384615384","230.76923076923077","384.61538461538464","153.84615384615384","461.53846153846155","461.53846153846155","153.84615384615384","0","0","0","0","0","384.61538461538464","76.92307692307692","153.84615384615384","230.76923076923077","323.0769230769231"
"WK078523  ","4","4","3","16","426","97","3","94","6","89","8","90","10","5990","2530","200","32","25.3","42.2","22.2","68.8","NaN","1.7","2.3","2.4","2.4","533.3333333333334","444.44444444444446","177.77777777777777","133.33333333333334","155.55555555555554","311.1111111111111","200","466.6666666666667","466.6666666666667","44.44444444444444","22.22222222222222","44.44444444444444","0","0","0","333.3333333333333","44.44444444444444","111.11111111111111","177.77777777777777","315.55555555555554"
"WK194200  ","9","7","1.9","7877","244","53","47","94","6","53","46","90","10","2600","1360","8300","37.4","30.1","34.1","24.8","64.3","8.1","0.9","0.7","0.3","0.5","487.32663797226206","512.6733620277379","160.6886657101865","105.2128168340507","279.77044476327114","279.77044476327114","175.51410808225728","534.1941654710665","313.72549019607845","101.3868962219034","50.21520803443329","132.9507412721186","102.34337637494022","9.564801530368245","7.173601147776184","516.0210425633668","247.72835963653753","126.25538020086083","141.55906264945003","519.560019129603"
"WK194201  ","8","10","2.6","3932","589","75","25","91","9","70","23","93","7","3940","2390","2700","73","50.7","31.1","44.8","61.2","4.3","1.2","0.7","0.7","0.5","479.29736511919697","520.702634880803","244.66750313676286","104.1405269761606","178.168130489335","293.60100376411543","180.6775407779172","494.3538268506901","397.74153074027606","56.46173149309912","50.188205771643666","126.72521957340025","56.46173149309912","8.782936010037641","10.037641154328734","371.3927227101631","106.64993726474279","94.10288582183188","169.38519447929735","404.2659974905897"
"WK194202  ","9","14","2.2","5678","256","61","39","97","3","57","40","96","4","2740","1440","10300","37.3","28.9","35.6","25","61.1","7.2","1","0.5","0.4","0.4","475.28377883559136","524.7162211644087","188.94177956792385","94.1047235444892","231.05089710728672","273.892347125595","212.37641889417796","481.87477114610033","360.3075796411571","92.2738923471256","65.17759062614427","111.68070303917979","102.8927132918345","8.787989747345295","13.914317099963384","453.67997070670083","182.71695349688758","112.77920175759795","157.8176492127426","469.49835225192237"
"WK194203  ","6","8","2.3","1536","609","65","35","94","6","72","24","98","2","3900","2290","3700","73.4","53.4","30.2","41.9","56.7","3.5","1.2","0.7","0.9","0.5","477.0731707317073","522.9268292682926","202.9268292682927","117.07317073170732","141.46341463414635","300.4878048780488","240.97560975609755","447.8048780487805","421.4634146341463","67.3170731707317","61.46341463414634","134.6341463414634","44.8780487804878","5.853658536585366","8.78048780487805","424.390243902439","159.02439024390245","112.1951219512195","152.1951219512195","449.5609756097561"
"WK194204  ","6","5","2.2","510","304","90","10","94","6","60","39","99","1","3380","1610","4900","41","32.6","36","28.7","58.1","5.7","1.2","0.7","2.1","0.5","484.2105263157895","515.7894736842105","169.23076923076923","97.16599190283401","161.94331983805668","343.31983805668017","229.95951417004048","438.8663967611336","423.4817813765182","85.82995951417004","49.392712550607285","111.74089068825911","63.1578947368421","6.477732793522267","5.668016194331984","446.15384615384613","140.8906882591093","144.12955465587044","160.32388663967612","450.3643724696356"
"WK194205  ","8","8","2.3","819","386","77","23","95","5","69","30","94","6","3340","1780","13000","52.2","39.2","32.5","34.9","58.7","5.3","1.2","0.8","0.7","0.7","483.0436021658592","517.2413793103449","206.32658877172983","99.17355371900827","181.53320034197776","292.675976061556","220.86064405813622","454.54545454545456","408.9484183528071","78.36990595611286","57.85123966942149","119.40723852949559","78.36990595611286","8.834425762325449","7.979481333713308","428.0421772584782","149.61527500712452","116.55742376745512","161.5844970076945","439.44143630664007"
"WK051201  ","7","8","1.7","6262","193","28","72","91","9","43","55","83","17","2400","1100","4600","35.4","30.4","34.4","23.3","64.6","8.9","0.8","0.5","0.3","0.4","494.99545040946316","505.00454959053684","108.28025477707007","92.81164695177434","305.73248407643314","308.4622383985441","185.62329390354867","504.0946314831665","318.47133757961785","127.38853503184713","51.86533212010919","121.92902638762511","90.99181073703366","7.279344858962693","8.18926296633303","557.7797998180164","290.2638762511374","152.86624203821657","114.64968152866243","600.181983621474"
"WK051202  ","6","4","2.4","5032","222","91","9","99","1","79","21","100","0","3190","1300","1500","34.8","28.2","32.9","24.6","65.3","1.9","1.2","0.4","0.9","0.4","506.631299734748","493.368700265252","153.84615384615384","124.6684350132626","214.85411140583554","339.52254641909815","169.76127320954907","429.7082228116711","453.58090185676394","84.88063660477454","37.13527851458886","71.61803713527851","39.787798408488065","5.305039787798409","2.6525198938992043","416.44562334217505","106.10079575596816","148.54111405835545","167.10875331564986","407.42705570291776"
"WK051203  ","20","8","2.1","4621","189","77","23","94","6","33","67","56","44","2520","1030","2000","28.4","22.4","40.2","16.7","58.5","7.7","0.9","1.9","0.5","0.7","477.0459081836327","522.9540918163673","167.66467065868264","91.81636726546907","295.40918163672654","255.4890219560878","191.61676646706587","461.07784431137725","377.2455089820359","97.80439121756487","67.86427145708583","77.8443113772455","119.76047904191617","19.960079840319363","7.984031936127744","473.05389221556885","171.6566866267465","151.69660678642714","153.69261477045907","489.0219560878244"
"WK051204  ","13","7","2.4","5803","185","75","25","97","3","39","61","87","13","2640","1200","5000","28.4","21.9","45.7","15.8","53","10.8","0.9","1","0.5","0.8","495.7397366382649","503.4856700232378","178.15646785437644","134.00464756003097","250.19364833462433","270.3330751355538","167.3121611154144","459.33384972889235","421.37877614252517","80.55770720371805","39.504260263361736","103.02091402013943","292.0216886134779","13.168086754453912","6.9713400464756","422.1533694810225","135.55383423702557","118.5127807900852","168.861347792409","419.67467079783114"
"WK051205  ","10","11","2.1","3820","157","39","61","95","5","57","43","100","0","2280","1100","2100","30.3","24.1","39.1","16.5","61.2","8.2","0.9","0.6","0.6","0.5","493.60146252285193","506.39853747714807","170.01828153564898","96.89213893967093","272.39488117001827","234.0036563071298","226.691042047532","446.0694698354662","385.7404021937843","91.40767824497257","80.43875685557587","124.31444241316271","201.09689213893967","10.968921389396709","10.968921389396709","471.6636197440585","213.89396709323583","118.82998171846435","142.59597806215723","484.46069469835464"
"WK051206  ","7","22","1.8","7315","135","15","85","96","4","22","77","89","11","2130","960","4200","23.5","19.6","49.1","7.1","46.5","13.2","0.7","0.5","0.4","0.4","474.12199630314234","525.8780036968577","127.54158964879852","103.51201478743069","255.08317929759704","209.79667282809612","304.99075785582255","435.3049907578558","351.2014787430684","112.75415896487985","102.58780036968577","105.36044362292051","301.29390018484287","7.393715341959335","22.181146025878004","523.1053604436229","283.7338262476895","131.23844731977817","109.9815157116451","547.3197781885398"
"WK051207  ","13","13","1.8","343","133","16","84","96","4","16","84","100","0","2640","1330","100","25.5","22","47.2","14.4","57.4","NaN","1.5","1.1","0.8","0.9","517.2413793103449","448.2758620689655","103.44827586206897","68.96551724137932","206.89655172413794","344.82758620689657","275.86206896551727","379.3103448275862","379.3103448275862","172.41379310344828","103.44827586206897","68.96551724137932","34.48275862068966","0","0","551.7241379310345","310.3448275862069","172.41379310344828","103.44827586206897","344.82758620689657"
"WK051208  ","0","0","1.7","119","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2490","1590","100","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.4","0.7","0.8","538.4615384615385","384.61538461538464","76.92307692307692","153.84615384615384","153.84615384615384","307.6923076923077","307.6923076923077","461.53846153846155","384.61538461538464","153.84615384615384","76.92307692307692","153.84615384615384","0","0","0","538.4615384615385","307.6923076923077","230.76923076923077","153.84615384615384","138.46153846153845"
"WK051209  ","0","0","2.9","33","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","3570","1990","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","3","2.4","NaN","400","400","400","0","400","200","200","600","400","200","0","0","0","0","0","200","200","200","200","400"
"WK051210  ","0","38","2.5","55","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","4440","2000","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.6","2.3","NaN","600","400","100","100","200","500","100","400","500","200","100","0","0","0","0","400","200","200","200","260"
"WK051211  ","9","3","2.8","5402","249","93","7","98","2","70","30","92","8","3400","1100","6500","37","28.1","36","27.6","65.6","2.8","1.2","0.7","0.7","0.6","499.4192799070848","500.5807200929152","200.34843205574913","148.664343786295","209.63995354239256","337.97909407665503","103.94889663182346","458.76887340301977","454.70383275261327","58.07200929152149","29.036004645760745","81.30081300813008","65.62137049941929","9.291521486643438","4.065040650406504","358.8850174216028","63.879210220673635","98.72241579558653","196.86411149825784","361.0917537746806"
"WK051212  ","6","5","2.6","877","271","99","1","98","2","83","17","97","3","3670","1550","700","37.5","29.6","34.7","25.8","60.6","0.9","1.4","2","2.2","1.1","488.8888888888889","505.55555555555554","161.11111111111111","133.33333333333334","183.33333333333334","344.44444444444446","183.33333333333334","416.6666666666667","488.8888888888889","55.55555555555556","38.888888888888886","61.111111111111114","5.555555555555555","5.555555555555555","5.555555555555555","383.3333333333333","72.22222222222223","144.44444444444446","172.22222222222223","387.77777777777777"
"WK051213  ","34","0","3.2","1224","325","96","4","94","6","73","25","1","99","4440","440","700","46.1","30","22.7","38.1","80.4","2.6","1.3","1.7","1.9","0.9","506.4935064935065","493.5064935064935","329.004329004329","86.58008658008659","402.5974025974026","164.5021645021645","21.645021645021647","588.7445887445888","376.6233766233766","38.96103896103896","4.329004329004329","64.93506493506493","86.58008658008659","34.63203463203463","0","303.030303030303","25.974025974025974","82.25108225108225","203.46320346320346","314.2857142857143"
"WK051214  ","0","0","2.3","18","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","5510","1890","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.1","0.8","1","400","400","0","200","200","400","200","400","600","0","0","0","0","0","0","400","200","200","200","440"
"WK051215  ","16","0","2.5","101","NaN","84","16","92","8","88","12","76","24","4790","1940","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.1","1.4","1.5","545.4545454545455","454.54545454545456","90.9090909090909","181.8181818181818","181.8181818181818","454.54545454545456","181.8181818181818","454.54545454545456","454.54545454545456","90.9090909090909","90.9090909090909","90.9090909090909","90.9090909090909","0","0","363.6363636363636","181.8181818181818","181.8181818181818","181.8181818181818","454.54545454545456"
"WK051216  ","0","0","2.2","71","NaN","100","0","95","5","85","15","90","10","4110","1730","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.7","1.3","1.5","500","500","100","200","200","500","100","400","600","100","100","0","0","0","0","400","200","200","100","400"
"WK051217  ","47","0","2.3","31","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","3730","1780","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.1","1.8","1.9","250","500","250","0","250","250","250","500","750","0","0","0","0","0","0","250","250","250","250","450"
"WK051218  ","21","0","3.2","59","NaN","100","0","97","3","83","17","79","21","4900","2120","100","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.8","2.6","2.6","555.5555555555555","388.8888888888889","222.22222222222223","166.66666666666666","111.11111111111111","388.8888888888889","166.66666666666666","444.44444444444446","500","55.55555555555556","55.55555555555556","0","0","0","0","277.77777777777777","55.55555555555556","166.66666666666666","166.66666666666666","322.22222222222223"
"WK051219  ","0","0","1.8","8","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.2","1.7","NaN","500","0","0","0","0","500","500","500","500","0","0","0","0","0","0","500","500","500","500","500"
"WK051220  ","0","0","3.2","13","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.2","2.4","NaN","333.3333333333333","333.3333333333333","333.3333333333333","333.3333333333333","0","0","333.3333333333333","666.6666666666666","666.6666666666666","0","0","0","0","0","0","333.3333333333333","333.3333333333333","333.3333333333333","333.3333333333333","266.6666666666667"
"WK051221  ","0","0","2.3","27","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2520","1810","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.2","1.5","1.4","500","500","500","0","500","500","0","500","500","500","0","0","0","0","0","500","500","500","500","800"
"WK051301  ","10","9","1.8","5984","187","37","63","93","7","44","54","85","15","2410","1100","6300","36.6","30.5","35.1","25.7","65.6","10.6","0.6","0.6","0.5","0.7","492.58542875564154","506.7698259187621","132.81753707285623","118.63313990973566","306.254029658285","265.63507414571245","176.6602192134107","539.651837524178","304.3197936814958","103.1592520954223","54.15860735009671","106.38297872340425","126.37008381689233","10.31592520954223","9.671179883945841","547.3887814313347","287.55641521598966","145.712443584784","114.76466795615731","548.6782720825274"
"WK051302  ","15","6","2.2","5692","141","69","31","97","3","53","47","91","9","2380","1060","7500","26.3","20.3","44.3","13.2","60.2","10.6","0.8","0.6","0.5","0.4","502.3255813953488","497.6744186046512","189.6640826873385","118.34625322997417","300.7751937984496","255.297157622739","135.9173126614987","512.1447028423772","366.9250645994832","82.17054263565892","39.276485788113696","80.62015503875969","205.16795865633074","15.503875968992247","6.2015503875969","458.91472868217056","181.91214470284237","114.72868217054264","163.30749354005167","442.89405684754524"
"WK051303  ","8","11","2","3410","193","46","54","96","4","52","46","87","13","2700","1090","8200","34.8","28.8","36.6","22.4","55.6","4.3","1","0.7","0.6","0.5","482.91233283803865","516.5923724616147","133.7295690936107","117.88013868251609","203.07082714214957","266.9638434868747","278.85091629519565","414.56166419019314","444.2793462109955","72.80832095096582","69.34125804853888","79.74244675581971","108.96483407627538","7.924715205547301","11.391778107974245","485.8841010401189","201.08964834076275","163.94254581475977","121.84249628528974","496.68152550767707"
"WK051304  ","8","9","2.3","6607","195","70","30","99","1","57","43","96","4","2730","1180","9700","32.6","25.9","38.2","23.1","53.9","6","0.9","0.8","0.8","0.7","479.06602254428344","520.9339774557166","168.2769726247987","100.2415458937198","195.65217391304347","294.68599033816423","241.54589371980677","407.8099838969404","452.49597423510465","89.3719806763285","50.72463768115942","86.95652173913044","125.2012882447665","8.454106280193237","9.25925925925926","434.7826086956522","138.88888888888889","144.12238325281803","152.57648953301128","435.5877616747182"
"WK051305  ","12","11","2.2","4064","177","54","46","96","4","57","43","91","9","2450","1090","7200","32.6","25.3","37.4","21.4","62.2","8.6","0.8","0.6","0.6","0.5","488.8771186440678","510.59322033898303","185.91101694915255","113.34745762711864","259.0042372881356","279.1313559322034","163.135593220339","480.4025423728813","398.3050847457627","72.03389830508475","49.78813559322034","73.62288135593221","147.24576271186442","12.711864406779661","11.122881355932204","445.97457627118644","169.4915254237288","117.58474576271186","159.42796610169492","452.4364406779661"
"WK051306  ","11","13","2.2","7619","164","63","37","97","3","57","43","94","6","2410","1190","7300","30.8","23.7","41.2","20.3","60.1","10.4","0.7","0.4","0.6","0.5","496.69211195928756","503.30788804071244","196.4376590330789","113.99491094147582","264.63104325699743","272.264631043257","152.67175572519085","504.83460559796436","360.8142493638677","87.53180661577608","47.32824427480916","91.6030534351145","192.36641221374046","11.195928753180661","13.740458015267176","439.69465648854964","175.57251908396947","106.36132315521628","158.77862595419847","427.9898218829517"
"WK051307  ","9","8","2.6","7172","187","71","29","98","2","62","37","98","2","2870","1040","8700","32.7","25","39","24.1","61","6.6","1","0.7","0.8","0.4","490.4926534140017","509.5073465859983","194.46845289541918","149.0924805531547","212.1866897147796","323.2497839239412","121.00259291270527","465.4278305963699","429.5592048401037","68.71218668971478","36.732929991356954","72.60155574762317","220.39757994814175","9.075194468452896","8.210890233362143","378.99740708729473","97.66637856525497","99.82713915298184","182.36819360414867","377.44165946413136"
"WK051308  ","7","7","2.2","482","326","84","16","93","7","78","13","97","3","3700","1820","300","46.7","38.2","34.8","26.7","68.1","6.1","1.3","1.1","1.5","1.4","506.17283950617286","493.82716049382714","148.14814814814815","123.45679012345678","222.22222222222223","345.679012345679","160.49382716049382","444.44444444444446","444.44444444444446","74.07407407407408","37.03703703703704","74.07407407407408","49.382716049382715","0","0","456.7901234567901","160.49382716049382","160.49382716049382","160.49382716049382","441.9753086419753"
"WK051309  ","45","1","1.6","188","204","98","2","77","23","50","50","26","74","3350","1080","400","26.9","22.4","48.6","13.6","84.1","9.5","0.7","2.6","2.7","2.3","559.6330275229358","440.3669724770642","137.61467889908258","357.79816513761466","339.44954128440367","137.61467889908258","27.522935779816514","779.816513761468","192.6605504587156","36.69724770642202","9.174311926605505","467.88990825688074","119.26605504587155","45.87155963302752","0","614.6788990825688","431.1926605504587","91.74311926605505","110.09174311926606","266.0550458715596"
"WK078600  ","8","9","2.2","2995","176","79","21","97","3","62","37","90","10","2970","1370","6900","30.1","24.5","37.5","17.9","60.1","5.5","1.2","1.2","0.5","0.5","500.8635578583765","498.5607369027058","158.31894070236038","105.92976396085204","228.55497985031664","297.63960852043755","208.9810017271157","439.83880253310303","418.5377086931491","84.62867012089811","57.570523891767415","95.56706966033391","46.05641911341393","8.635578583765112","9.78698906160046","443.86873920552677","145.65342544617155","147.38054116292457","151.98618307426597","456.76453655728267"
"WK078601  ","8","5","2.5","132","291","89","11","97","3","82","17","87","13","3690","1750","900","33.9","28.8","39.2","22","61.8","3.2","1.6","2.1","1.6","0.8","509.009009009009","490.990990990991","126.12612612612612","144.14414414414415","139.63963963963963","391.8918918918919","198.19819819819818","378.3783783783784","531.5315315315315","45.04504504504504","45.04504504504504","40.54054054054054","4.504504504504505","9.00900900900901","4.504504504504505","400.9009009009009","85.58558558558559","166.66666666666666","153.15315315315314","393.6936936936937"
"WK078602  ","5","19","2.4","150","307","89","11","96","4","80","16","89","11","3980","1570","900","31.2","25.7","43.2","21.5","56.1","4.3","1.3","2.2","2.1","1.1","557.5539568345324","442.44604316546764","147.4820143884892","154.67625899280574","208.63309352517985","284.1726618705036","208.63309352517985","535.9712230215828","388.48920863309354","32.37410071942446","46.76258992805755","64.74820143884892","140.28776978417267","3.597122302158273","17.985611510791365","341.72661870503595","104.31654676258992","107.9136690647482","133.0935251798561","308.63309352517985"
"WK078603  ","8","4","2.5","179","264","94","6","97","3","82","18","88","13","3950","1820","900","29.6","23.9","40","18.5","60.6","1.7","1.5","3.7","3.1","0.6","527.6595744680851","472.3404255319149","157.4468085106383","119.14893617021276","187.2340425531915","340.4255319148936","195.74468085106383","442.5531914893617","472.3404255319149","42.5531914893617","42.5531914893617","25.53191489361702","4.25531914893617","8.51063829787234","4.25531914893617","400","102.12765957446808","148.93617021276594","153.19148936170214","401.70212765957444"
"WK051802  ","7","14","1.9","7980","312","20","80","85","15","59","39","99","1","2680","1370","6000","45.2","35.5","37.2","32.9","55.3","7.4","0.7","0.8","0.5","0.5","494.16820135052177","505.83179864947823","150.3990178023327","146.71577655003068","219.76672805402086","282.3818293431553","201.35052179251073","523.634131368938","344.3830570902394","82.25905463474524","50.33763044812768","240.02455494168203","114.1804788213628","7.366482504604051","14.119091467157766","516.8815224063843","262.1240024554942","125.23020257826887","130.75506445672193","503.9901780233272"
"WK051803  ","6","32","2","1107","599","34","66","77","23","61","28","98","2","3560","2090","1300","81.6","62.6","31.8","43.2","44.6","6.3","1.1","1.1","1.4","0.6","456.46437994722953","543.5356200527705","134.5646437994723","89.70976253298153","121.37203166226912","266.49076517150394","387.8627968337731","364.1160949868074","440.63324538258576","100.26385224274406","100.26385224274406","271.76781002638523","81.79419525065963","5.277044854881266","31.662269129287598","469.6569920844327","205.8047493403694","145.11873350923483","121.37203166226912","592.6121372031662"
"WK051804  ","9","17","2","5072","403","29","71","84","16","66","29","98","2","2870","1810","9600","67.6","50","23.5","50.3","59.1","4.2","1","0.6","0.6","0.6","466.0301138450239","533.6026441424899","185.08997429305913","75.65185457216306","222.91590157914067","251.92802056555269","264.41424899008445","453.54388542049213","395.1524054351818","75.65185457216306","75.65185457216306","276.53323540213","113.84502387073081","9.18105031215571","17.260374586852738","478.88358428204185","217.040029379361","124.12780022034521","138.4502387073081","543.0040396621373"
"WK051805  ","7","7","1.8","6818","407","25","75","80","20","50","48","94","6","2440","1440","4400","73.8","57.7","28.6","41.2","57.6","6.6","1","0.3","0.7","0.4","477.63713080168776","522.3628691983122","136.70886075949366","95.35864978902954","249.78902953586498","305.48523206751054","213.50210970464136","537.5527426160338","335.0210970464135","93.67088607594937","34.59915611814346","291.1392405063291","118.14345991561181","7.594936708860759","6.751054852320675","556.9620253164557","311.39240506329116","129.1139240506329","118.14345991561181","616.3713080168776"
"WK051806  ","4","44","2.1","746","621","25","75","74","26","47","34","95","5","3030","1970","500","85.7","61.2","28.8","42.7","51.4","3.7","1.1","0.8","1.1","0.7","459.6273291925466","540.3726708074535","155.27950310559007","93.16770186335404","173.91304347826087","260.8695652173913","322.98136645962734","434.7826086956522","360.24844720496895","105.59006211180125","105.59006211180125","304.3478260869565","93.16770186335404","6.211180124223603","43.47826086956522","428.57142857142856","198.75776397515529","111.80124223602485","130.43478260869566","575.1552795031056"
"WK051807  ","10","12","1.8","8055","225","18","82","84","16","47","49","91","9","2370","1230","13300","36","29","38.9","23.8","59","10.6","0.7","0.4","0.5","0.7","487.6977152899824","512.3022847100176","144.11247803163445","94.31751611013473","287.3462214411248","271.8219097832455","202.69478617457528","538.0785002929115","305.21382542472173","96.95371997656707","60.04686584651435","188.63503222026947","106.03397773872291","10.251903925014645","12.888107791446982","538.6643233743409","274.7510251903925","127.41652021089631","136.78968951376683","589.2208553016989"
"WK051808  ","12","6","2.1","6228","162","28","72","96","4","42","58","70","30","2960","740","4500","28.4","22","41.2","16.6","60.7","11.5","0.7","0.3","0.4","0.3","500.4233700254022","499.5766299745978","189.6697713801863","90.60118543607112","287.0448772226926","290.43183742591026","142.25232853513972","545.3005927180355","324.30143945808635","93.14140558848433","38.10330228619814","97.37510584250636","62.658763759525826","12.701100762066046","5.927180355630822","475.0211685012701","198.1371718882303","105.84250635055038","171.88823031329383","480.4403048264183"
"WK051809  ","10","7","2.1","10444","365","28","72","84","16","58","39","100","0","2640","1560","9900","52.7","39.5","32.3","35.8","59.4","7.1","0.8","0.4","0.4","0.5","476.80690399137","522.8335131247752","174.75728155339806","103.55987055016182","253.86551600143832","281.91298094210714","185.54476806903992","522.1143473570658","363.8978784609853","70.83782811938151","43.50952894642215","286.2279755483639","102.84070478245235","10.787486515641856","7.5512405609492985","480.4027328299173","216.46889608054656","117.94318590435095","146.70981661272924","512.54944264653"
"WK051810  ","4","14","1.9","570","553","18","82","69","31","51","46","82","18","3310","1270","400","74.4","60.1","23.2","49.1","51.2","5.9","1.2","0.6","0.8","0.3","510.2040816326531","479.59183673469386","122.44897959183673","51.02040816326531","214.28571428571428","265.3061224489796","357.14285714285717","357.14285714285717","489.7959183673469","71.42857142857143","91.83673469387755","316.3265306122449","102.04081632653062","0","10.204081632653061","530.6122448979592","214.28571428571428","224.48979591836735","102.04081632653062","700"
"WK051811  ","11","5","1.9","11736","302","13","87","85","15","51","48","92","8","2580","1450","5700","50.2","39.1","27.8","40.5","65.9","7.5","0.6","0.3","0.7","0.4","483.6387434554974","515.7068062827225","166.2303664921466","95.54973821989529","346.2041884816754","254.58115183246073","137.434554973822","608.6387434554974","289.26701570680626","77.22513089005236","25.523560209424083","288.6125654450262","113.21989528795811","11.12565445026178","5.2356020942408374","535.9947643979058","282.72251308900525","126.30890052356021","128.27225130890054","528.1413612565445"
