"geo","GeboorteRelatief_25","SterfteRelatief_27","GemiddeldeHuishoudensgrootte_32","Bevolkingsdichtheid_33","GemiddeldeWOZWaardeVanWoningen_35","PercentageEengezinswoning_36","PercentageMeergezinswoning_37","PercentageBewoond_38","PercentageOnbewoond_39","Koopwoningen_40","HuurwoningenTotaal_41","BouwjaarVoor2000_45","BouwjaarVanaf2000_46","GemiddeldElektriciteitsverbruikTotaal_47","GemiddeldAardgasverbruikTotaal_55","AantalInkomensontvangers_64","GemiddeldInkomenPerInkomensontvanger_65","GemiddeldInkomenPerInwoner_66","k_40PersonenMetLaagsteInkomen_67","k_20PersonenMetHoogsteInkomen_68","Actieven1575Jaar_69","HuishoudensMetEenLaagInkomen_72","PersonenautoSPerHuishouden_91","AfstandTotHuisartsenpraktijk_94","AfstandTotGroteSupermarkt_95","AfstandTotSchool_97","Mannen_6","Vrouwen_7","k_0Tot15Jaar_8","k_15Tot25Jaar_9","k_25Tot45Jaar_10","k_45Tot65Jaar_11","k_65JaarOfOuder_12","Ongehuwd_13","Gehuwd_14","Gescheiden_15","Verweduwd_16","WestersTotaal_17","NietWestersTotaal_18","GeboorteTotaal_24","SterfteTotaal_26","HuishoudensTotaal_28","Eenpersoonshuishoudens_29","HuishoudensZonderKinderen_30","HuishoudensMetKinderen_31","Woningvoorraad_34"
"GM0022    ","8","10","2.3","311","188","86","14","98","2","64","36","83","17","3070","1640","15200","29.6","23.5","42","16.9","58","5.7","1.2","1.4","1.2","1","493.5091381153592","506.4908618846408","166.11515552614162","111.28646337117549","207.3512192638599","302.5505269052589","212.69663493356413","435.21865295525123","437.4077279437968","68.98131649951637","58.392302601435624","53.19961309372295","34.97429109606475","8.298121468207503","10.79264878073614","424.06964312986815","126.91544061497734","142.39169169678766","154.76251081810315","437.15318434047754"
"GM0545    ","10","11","2.4","619","209","71","29","97","3","53","46","87","13","2880","1230","16000","29.7","23.3","41.5","18.1","58.2","6.6","1.1","0.7","0.9","0.5","491.4613728773021","508.5386271226979","173.11647931116957","122.2195646974408","237.69433149964124","272.9968906960057","193.97273379574264","436.88112891652713","438.6032049748864","65.00837120306147","59.507294905524994","79.88519492944272","144.55871801004545","10.619469026548673","11.767519732121501","410.4281272422865","126.81176751973211","123.55895718727577","160.05740253527864","419.13417842621385"
"GM0080    ","10","9","1.9","704","137","62","38","95","5","49","50","87","13","2290","1190","85800","27.5","22.4","45.2","14.8","53.7","12.7","0.8","1.1","0.8","0.8","495.3757810558863","504.6242189441137","152.47499240799874","155.64062686924274","262.2691341437603","257.8519697792338","171.7632767997644","548.3541461529259","317.62172508673285","86.87089916902096","47.15322959132027","77.47522246864274","95.70522789807393","10.555182346066424","9.322057294302779","515.8235710933402","246.85507099671474","134.1345578694544","134.8339422271711","501.17330928432733"
"GM0081    ","8","9","2.3","247","170","92","8","97","3","74","25","93","7","2590","1470","8000","28.6","23.1","40.8","16.5","57.8","5","1.2","1.2","1.2","0.8","498.7138899881282","501.2861100118718","156.41076375148398","113.57340720221606","198.25880490700436","310.74396517609813","221.01305896319747","423.4269885239414","465.0771666007123","59.45785516422635","52.037989711119906","42.34269885239414","36.901464186782746","8.50811238622873","9.794222398100514","416.007123070835","112.68302334784329","154.82785912148793","148.49624060150376","430.6489908982984"
"GM0546    ","9","7","1.8","5630","218","44","56","96","4","44","54","90","10","2450","920","97400","32.6","26.6","41.3","22.6","57.3","9.5","0.6","0.5","0.6","0.6","485.7392387252246","514.2607612747754","136.33239258941785","180.99481647407023","293.9083462045431","245.04087788389225","143.7235668480766","592.9193520996919","299.9490542693331","70.38597455948116","36.74561907149384","141.10350069949297","160.85912292477013","9.64734233105021","7.140488917281924","548.0224161214934","297.87079192308005","124.82512675782988","125.32649744058354","464.78679616047094"
"GM0547    ","8","8","2.2","2349","244","60","40","97","3","64","36","91","9","2880","1140","21500","36.1","29","34.4","25.8","60","4.8","1.1","1","0.9","0.5","484.3335299321734","515.6664700678266","164.18460631082277","114.45738720141551","207.86641108817457","296.81509879091715","216.67649660867002","443.34267177823654","425.1327042170451","75.27278089059274","56.25184311412563","103.95163668534356","111.54526688292539","8.183426717782366","8.810085520495429","450.71512828074316","158.47095252138013","135.43202595104688","156.81214980831612","444.85402536125036"
"GM1916    ","9","9","2.1","2286","237","39","61","96","4","56","43","93","7","2570","1230","58300","38.7","30.8","34","27.6","58.9","7.2","1","0.7","0.8","0.6","480.10830518470857","519.8916948152914","162.61862634711275","94.12363948313764","240.14798134148302","277.8001179561418","225.30963487212483","465.51123264168143","384.92574124711814","89.90134577234464","59.661680338855824","142.1103426089754","157.43123693099565","9.610744732185942","9.650957053241113","482.5344485550373","199.06439333011636","134.14830304005147","149.32175218486944","488.499276178221"
"GM0995    ","10","7","2.3","334","163","83","17","96","4","62","38","81","19","2980","1060","58900","29.6","23.1","41.1","17.9","55.6","9.7","1","1.2","1.2","0.8","501.18928473946215","498.81071526053785","187.79001000818852","114.31430911005108","258.30224729323993","277.2398195926537","162.35361399586674","483.7074489517397","381.79289548591703","96.01362153450225","38.48603402784096","98.86010632075595","202.32137983025072","10.190155581839687","7.018729609940601","433.67950400977423","145.46966998973187","122.41184345633441","165.79799056370797","427.5576120722149"
"GM1640    ","6","9","2.3","220","214","88","12","96","4","77","21","90","10","3580","1710","29200","30.5","25.5","39.2","18.1","60.6","4.4","1.3","1","1.1","1","507.60911979486036","492.39088020513964","137.01990077484808","113.91381905345895","198.78477061151682","323.7359942025754","226.54551535760075","415.57500418083504","464.51864652433244","58.55956296337588","61.346786331456606","91.17007636992028","29.516695467974802","6.828697251797759","9.476559451474442","428.42410390768714","124.03143987959196","154.77451362952226","149.61815039857294","438.56959696750096"
"GM0327    ","9","8","2.3","506","275","83","17","98","2","69","30","87","13","3130","1430","23400","36.8","29.4","32.9","26.1","61.3","4.2","1.2","0.8","1","0.8","491.76129662701754","508.23870337298246","172.01873504734306","109.71459379317317","207.0290123664791","311.1837449877009","200.05391380530378","426.1549347979917","452.404218755265","71.7727533106446","49.66809313609866","78.47828284530108","53.74532466219631","9.030562388381576","8.053374667250733","427.502779930586","128.786602419382","140.81612022778583","157.90005728341814","421.03312329413353"
"GM0733    ","10","8","2.5","221","255","91","9","97","3","67","33","85","15","3310","1470","8800","32.8","25.9","38.8","21.5","62.9","4.1","1.3","1","0.9","0.7","499.28302563183365","500.71697436816635","172.97006632012906","117.40455278723786","214.46495787775586","308.2989783115254","186.86144470335185","422.3875246459939","471.76913425345043","57.806058433411","48.03728266714465","49.202366015414945","38.80623767700305","10.216884746370317","8.782936010037641","403.2084602975444","99.12170639899624","139.8996235884567","164.18713031009142","406.16597956623053"
"GM1705    ","7","7","2.4","742","229","82","18","97","3","70","28","79","21","3140","1460","36500","31.8","25.4","38.7","20.2","61","4.5","1.2","0.9","0.8","0.8","495.82088259495043","504.17911740504957","169.93633883331168","109.3066562730068","214.4775020570785","309.68775713481443","196.59174570178857","434.714823957386","446.29942401801566","66.43280931964834","52.55294270494998","66.67099735827811","32.06877138278983","7.990126023125893","7.6869776103243685","419.0160668658785","112.9444372266251","143.99549608072408","162.0761335585293","425.23060932830975"
"GM0553    ","9","8","2.2","1448","247","69","31","96","4","62","38","87","13","2920","1210","18400","33.1","27","36.9","20.7","62.2","4.4","1.1","0.7","0.8","0.6","492.0544085926839","507.9455914073161","159.66016639521064","110.88612052647797","222.43253950785754","293.43663335827796","213.5845402121759","431.08685125676806","435.57688075009906","74.74578509486288","58.59048289827002","84.738301712374","45.60461328520491","9.860456926530793","8.275740634766915","443.1042831359775","146.63027688515209","142.0522075978342","154.42179865299116","448.25461108421007"
"GM0140    ","9","7","2.4","82","187","95","5","96","4","76","23","90","10","2650","1590","8400","29.7","23.3","38.7","17.1","62.9","5.3","1.3","2.1","2.3","0.8","511.3530616043179","488.6469383956821","181.09063837707055","119.0210310813326","205.285687697748","308.0215894286246","186.58105341522426","463.1490787269682","433.463614368137","56.95142378559464","46.43588311930021","34.05918481295366","17.86711334450028","9.026614554252745","7.072399032198027","413.4561697375768","118.36962590731434","139.214591475898","155.87195235436442","421.36608970779827"
"GM0262    ","6","11","2.3","157","271","84","16","96","4","68","30","85","15","3140","1790","26900","33.8","27.7","39.3","20.7","57.1","5.5","1.3","1.5","1.4","1.1","493.93352213444626","506.06647786555374","147.95051423461024","100.43225517960948","172.6039648233716","312.38634669846476","266.62691906394394","399.4932180652854","468.47518259055","63.317931137278286","68.71366820688627","59.97913250857058","44.716053063049635","6.409300939037115","11.626173796392905","435.0573856014309","131.04784617677745","163.4222685944254","140.58727083022805","440.542554777165"
"GM0809    ","8","11","2.3","462","243","82","18","96","4","62","37","85","15","3420","1440","18700","31.3","25.6","40.1","18.9","61.3","4.8","1.2","0.9","1","0.5","496.2975793530507","503.7024206469493","153.55302472610748","111.41904473216992","215.0002165158273","307.19265578313775","212.83505824275755","428.9178538951197","443.07798900099596","67.55293811977656","60.45121898410774","65.17126401939981","38.58312042610315","8.270904603126489","11.215519854501364","428.74464123327414","123.19750573766942","147.53388472697355","158.0132507686312","440.3498895769281"
"GM0331    ","10","6","2.6","188","270","87","13","95","5","73","27","86","14","3550","1550","11100","32.5","25.5","38.3","20.6","65","4.4","1.3","1.6","2","0.8","506.3344594594595","493.6655405405405","179.6875","139.3581081081081","214.38626126126127","306.8693693693694","159.69876126126127","461.14864864864865","445.3125","51.30912162162162","42.229729729729726","40.681306306306304","43.84853603603604","10.76858108108108","6.264076576576577","385.13513513513516","98.81756756756756","120.70664414414415","165.61092342342343","388.93581081081084"
"GM0024    ","6","9","2.3","89","144","91","9","94","6","65","34","94","6","2670","1720","7800","28.3","22.6","42.5","15.7","58.1","7.5","1.2","1.6","2.5","1.4","506.4555174500706","493.5444825499294","162.29574339318137","108.12991728868268","196.2880774662094","326.00363122856567","207.28263062336092","433.1248739156748","440.1855961266895","71.51502925156345","55.17450070607222","42.0617308856163","20.87956425257212","6.55638491022796","9.784143635263264","437.96651200322776","139.0962275569901","152.61246721807544","146.2578172281622","466.71373814807345"
"GM0168    ","8","10","2.4","228","204","85","15","96","4","66","31","84","16","3370","1650","17800","28.5","23.1","41.7","15.3","58.1","5.4","1.3","1.2","1.2","0.9","503.1580820211725","496.8419179788275","157.14794057468197","109.19846988702072","203.67405035139222","307.9352370785517","222.04430210835335","416.19962636776086","464.949737567832","59.870118316875725","58.98051774753136","113.37959256293924","31.358420069388846","8.851525664976426","10.141446490525754","411.79610354950626","109.73223022862734","146.87305399875456","155.19081932212436","428.16475402544256"
"GM0263    ","10","8","2.4","367","263","91","9","96","4","70","30","86","14","3440","1750","19100","32","25.6","39.5","20.3","63.8","4.7","1.3","1","1.2","0.8","507.21649484536084","492.78350515463916","167.42268041237114","112.37113402061856","226.22680412371133","312.37113402061857","181.60824742268042","440.2474226804124","441.07216494845363","61.48453608247423","57.1958762886598","74.14432989690722","29.77319587628866","10.02061855670103","8.8659793814433","408.74226804123714","111.91752577319588","132.659793814433","164.16494845360825","402.02061855670104"
"GM1641    ","7","11","2.2","520","201","88","12","96","4","73","26","91","9","3380","1780","19300","31.2","26.2","38.7","18.9","59","4.3","1.3","0.8","1.5","0.8","502.43963994279466","497.56036005720534","121.8558088668293","101.66568520232187","193.6989989063683","335.28224110372673","247.49726592075376","404.7699167157399","454.3198452090519","74.24076722469925","66.66947085050896","112.47581391436023","25.49003112644065","7.44510810128712","11.230756288382267","438.6304366114243","132.5397493059645","162.40430722638177","143.686380079078","447.58980398754943"
"GM0556    ","10","10","2.2","3821","189","50","50","96","4","50","48","85","15","2710","1110","26000","31","25.2","39.5","19.8","56.9","7.5","1","1.4","0.8","0.6","490.50847457627117","509.49152542372883","159.19876733436055","107.18027734976887","237.38058551617874","273.5593220338983","222.68104776579352","426.6563944530046","437.8736517719569","78.33590138674884","57.134052388289675","83.20493066255779","185.36209553158704","10.323574730354391","10.477657935285054","452.20338983050846","154.54545454545453","145.70107858243452","151.9568567026194","460.4930662557781"
"GM0935    ","7","10","1.7","2179","186","52","48","91","9","38","59","92","8","2630","1220","94100","28.7","24.2","46.8","16.2","51","10.9","0.7","0.6","0.6","0.6","480.27339454025565","519.7266054597444","107.89145682793904","191.3354459768804","235.52173877624173","261.2074653979943","204.0438930209445","524.5818839458099","333.61302778750826","85.77387110701979","56.031217159662084","200.6060951667169","107.19086295243294","7.030378076299561","10.59037253672008","560.0351926225835","303.7155914723062","141.17781235489153","115.14178879538585","500.8838887847955"
"GM1663    ","7","9","2.1","59","139","95","5","88","12","67","31","94","6","2660","1730","8100","27","22","44.4","13.4","56.9","8.1","1.2","2","1.9","1.1","505.5511498810468","494.4488501189532","155.43219666931006","97.73988897700238","201.7248215701824","314.92862807295796","230.1744647105472","426.050753370341","432.9896907216495","80.88818398096748","60.07137192704203","42.52577319587629","17.545598731165743","7.434575733544806","9.02061855670103","461.6375892149088","163.46153846153845","158.406026962728","139.77002379064234","518.1403647898493"
"GM0025    ","8","8","2.4","161","215","93","7","97","3","72","28","84","16","3180","1750","8200","29.2","23.3","41.4","15.9","61.2","5.5","1.4","1.7","1.6","1","516.36503658067","483.63496341933","160.95494801694264","125.62572198690798","214.86330381209086","318.8294185598768","179.72660762418175","454.6592221794378","436.75394686176355","61.51328455910666","47.07354639969195","41.87524066230266","20.889487870619945","8.086253369272237","8.182518290335002","408.2595302271852","107.33538698498268","136.59992298806316","164.3242202541394","418.8486715440893"
"GM0420    ","9","9","2.4","363","217","87","13","96","4","68","31","84","16","3060","1470","35200","30.3","24.6","40.5","18.1","61.3","5.2","1.2","1.2","1.1","0.7","509.0335466884561","490.9664533115439","170.4117299922829","115.30255572200281","220.00544736483727","298.51559308184665","195.76467383903037","453.92437241817606","431.9306368877389","65.2321939261882","48.912796767896864","75.74106859140224","42.30786690271914","9.578283172182124","9.374006990784874","418.4257115620319","125.3347859639566","136.5699759408053","156.52094965726997","422.3296563620682"
"GM0938    ","6","10","2.2","708","223","83","17","96","4","69","30","95","5","3350","1720","15600","34.1","28.3","37.9","21.7","57.4","4.3","1.2","0.8","1","0.8","492.76426174496646","507.23573825503354","133.02223154362417","101.45763422818791","187.55243288590603","324.66442953020135","253.30327181208054","382.34060402684565","478.97441275167785","72.88171140939598","65.80327181208054","95.63758389261746","27.05536912751678","6.606543624161074","10.591442953020135","443.79194630872485","128.61786912751677","166.2646812080537","148.90939597315437","450.3984899328859"
"GM1948    ","9","8","2.4","434","255","83","17","97","3","70","29","83","17","3490","1480","64200","31.5","25.6","39","18.7","62.3","4.3","1.3","1.3","1.2","0.7","501.477511770009","498.522488229991","161.9503155364119","115.50886507062006","228.6512070519884","300.2854853250526","193.60412701592708","443.87959531203046","441.73845537413604","64.20915556445958","50.17279374937394","71.54662926975858","62.30592006410899","9.6038265050586","8.865070620054093","420.85295001502556","124.01081839126515","137.55885004507664","159.28328157868376","415.05559451066813"
"GM1908    ","10","7","2.3","195","168","94","6","97","3","72","28","94","6","2770","1550","10700","28.7","22.9","40.4","16.2","60.3","4.8","1.2","1.2","1.6","0.7","512.7843020663","487.2156979337","173.18269659580793","111.04504236658244","202.8393042961201","311.2085625092909","201.7243942321986","439.4975471978594","448.63980972201574","61.76601754125167","50.0966255388732","37.90694217333135","19.027798424260443","10.10851791288836","7.5813884346662705","424.1861156533373","124.12665378326149","145.30994499777017","154.74951687230563","434.74059759179426"
"GM1987    ","7","9","2.2","152","147","94","6","97","3","64","35","88","12","3070","1700","9700","27.5","22.2","43.5","14.7","55.1","7.3","1.3","1.5","0.8","0.8","508.2223318533136","491.7776681466864","148.4953132708436","111.00148001973359","209.42279230389738","335.3889162966617","195.69149810886367","420.98339088965633","441.2925505673409","80.49662884394014","57.227429699062654","41.85166913336622","27.29814175300115","7.893438579181056","9.126788357178096","441.0458806117415","130.57062983061996","156.55319848709095","153.92205229403058","444.58148330866635"
"GM0119    ","9","10","2.2","594","186","74","26","95","5","57","40","83","17","2750","1350","25800","30.2","24","39.5","18","59.6","7","1.1","0.9","0.8","0.9","488.6298258894777","511.3701741105223","172.38455715367147","110.88569265707797","241.02952308856928","286.32853898561694","189.37168811506436","452.7479182437547","411.62755488266464","82.66464799394399","52.95987887963664","54.08024224072672","57.53217259651779","9.598788796366389","10.507191521574565","447.2672218016654","157.51703255109766","136.29068887206662","153.45950037850113","465.9500378501136"
