area_code,area_name,births_2024,births_2015,births_growth_2015_2024_pct,taxable_income_2024_thousand_yen,taxable_income_2015_thousand_yen,taxable_income_growth_2015_2024_pct
33209,高梁市,67.0,160.0,-58.12500000000001,32384076.0,32701687.0,-0.9712373554306234
33210,新見市,88.0,170.0,-48.23529411764706,33370307.0,30749367.0,8.523557574372182
33211,備前市,97.0,206.0,-52.9126213592233,37747594.0,38095548.0,-0.9133718197202465
33212,瀬戸内市,159.0,217.0,-26.72811059907834,47357561.0,42781240.0,10.697027482139369
33213,赤磐市,195.0,314.0,-37.898089171974526,53540890.0,49003751.0,9.2587585795218
33214,真庭市,180.0,325.0,-44.61538461538462,49385697.0,45925750.0,7.533784423770978
33215,美作市,68.0,157.0,-56.68789808917197,26994265.0,25741794.0,4.865515589162123
33216,浅口市,144.0,192.0,-25.0,41348646.0,38481323.0,7.451206914065818
33346,和気町,38.0,68.0,-44.11764705882353,15149025.0,14539122.0,4.1949094312572655
33423,早島町,94.0,106.0,-11.320754716981133,20852154.0,15355041.0,35.80005419718514
33445,里庄町,56.0,73.0,-23.28767123287671,14830302.0,13341122.0,11.16232952520785
33461,矢掛町,56.0,75.0,-25.333333333333336,15591762.0,24802225.0,-37.135631984630415
33586,新庄村,3.0,3.0,0.0,762207.0,801951.0,-4.955913765304863
33606,鏡野町,70.0,94.0,-25.53191489361702,15212407.0,13933891.0,9.175584910202039
33622,勝央町,74.0,110.0,-32.72727272727273,13768042.0,11399174.0,20.781049574293718
33623,奈義町,40.0,51.0,-21.568627450980394,6887951.0,5983234.0,15.120869416105071
33643,西粟倉村,7.0,4.0,75.0,1401127.0,1258841.0,11.302936590085642
33663,久米南町,13.0,18.0,-27.77777777777778,4522392.0,4346413.0,4.048832911184464
33666,美咲町,38.0,96.0,-60.416666666666664,13929035.0,13520518.0,3.021459680760752
33681,吉備中央町,32.0,68.0,-52.94117647058824,11038365.0,10696706.0,3.1940580586210374
34100,広島県 広島市,,,,2146212738.0,1809353868.0,18.617633397072993
34101,中区,840.0,1093.0,-23.14730100640439,,,
34102,東区,714.0,1047.0,-31.805157593123205,,,
34103,南区,898.0,1245.0,-27.8714859437751,,,
34104,西区,1221.0,1820.0,-32.91208791208791,,,
34105,安佐南区,1918.0,2716.0,-29.381443298969074,,,
34106,安佐北区,574.0,913.0,-37.130339539978095,,,
34107,安芸区,443.0,704.0,-37.07386363636363,,,
34108,佐伯区,876.0,1216.0,-27.960526315789476,,,
34202,呉市,841.0,1588.0,-47.040302267002524,311572139.0,300875209.0,3.5552713151584383
34203,竹原市,75.0,140.0,-46.42857142857143,28962944.0,29849295.0,-2.9694202157873413
34204,三原市,347.0,687.0,-49.49053857350801,120477137.0,114488684.0,5.230606895612495
34205,尾道市,484.0,923.0,-47.562296858071505,176702175.0,165260249.0,6.923580273680938
34207,福山市,2816.0,4229.0,-33.41215417356349,699659809.0,596048681.0,17.38299761458578
34208,府中市,133.0,258.0,-48.44961240310077,47219250.0,45290130.0,4.259471103306614
34209,三次市,253.0,405.0,-37.53086419753087,64543564.0,60266782.0,7.096416729202498
34210,庄原市,133.0,219.0,-39.26940639269406,36346310.0,35948782.0,1.1058177158825577
34211,大竹市,104.0,199.0,-47.73869346733669,37828108.0,35381396.0,6.9152500370533705
34212,東広島市,1225.0,1698.0,-27.85630153121319,313851611.0,253755454.0,23.682705554774007
34213,廿日市市,649.0,900.0,-27.88888888888889,178361016.0,159266513.0,11.9890255900812
34214,安芸高田市,77.0,153.0,-49.673202614379086,31609404.0,31022217.0,1.8927950894031849
34215,江田島市,53.0,109.0,-51.37614678899083,26669753.0,27693957.0,-3.698294180206895
34302,府中町,429.0,559.0,-23.25581395348837,94442533.0,79499977.0,18.795673362270282
34304,海田町,279.0,320.0,-12.812499999999998,52382497.0,40875852.0,28.150226691299302
34307,熊野町,136.0,143.0,-4.895104895104895,32404137.0,29286932.0,10.643672065069842
34309,坂町,72.0,87.0,-17.24137931034483,18511255.0,16202058.0,14.252491874797634
34368,安芸太田町,11.0,33.0,-66.66666666666666,5931624.0,6154049.0,-3.614287114061003
34369,北広島町,75.0,106.0,-29.245283018867923,25742741.0,19745888.0,30.37013579738728
34431,大崎上島町,17.0,30.0,-43.333333333333336,7173028.0,7104199.0,0.9688495494002913
34462,世羅町,51.0,94.0,-45.744680851063826,17155357.0,16524010.0,3.82078563254319
34545,神石高原町,21.0,45.0,-53.333333333333336,8163391.0,7922125.0,3.045470754374615
35201,下関市,1211.0,1928.0,-37.18879668049793,336289870.0,319312514.0,5.316846429639146
35202,宇部市,873.0,1333.0,-34.508627156789196,246797989.0,215746910.0,14.392363255631333
35203,山口市,1059.0,1578.0,-32.88973384030418,289556043.0,254271985.0,13.876502360258053
35204,萩市,143.0,257.0,-44.3579766536965,49095656.0,50301099.0,-2.396454598337901
35206,防府市,691.0,1015.0,-31.92118226600985,171194177.0,147841332.0,15.795883792497214
35207,下松市,428.0,490.0,-12.653061224489795,94625008.0,74953285.0,26.245311329583487
35208,岩国市,654.0,1006.0,-34.990059642147116,181463539.0,170953893.0,6.147649413283616
35210,光市,238.0,348.0,-31.60919540229885,74203246.0,66809907.0,11.066231539582896
35211,長門市,100.0,178.0,-43.82022471910113,36806543.0,36104764.0,1.9437296418832704
35212,柳井市,119.0,211.0,-43.60189573459716,38560508.0,37300994.0,3.3766231537958475
35213,美祢市,57.0,109.0,-47.706422018348626,25574766.0,27410211.0,-6.696208941988808
35215,周南市,743.0,1123.0,-33.83793410507569,220920226.0,194982586.0,13.302541797245421
35216,山陽小野田市,294.0,458.0,-35.80786026200873,82380480.0,74051607.0,11.247389945231033
35305,周防大島町,35.0,54.0,-35.18518518518518,14875608.0,13750206.0,8.18461919770511
35321,和木町,32.0,72.0,-55.55555555555556,8248803.0,7953803.0,3.708917608344084
35341,上関町,2.0,13.0,-84.61538461538461,2006298.0,2418207.0,-17.033653446541177
35343,田布施町,57.0,86.0,-33.72093023255814,19761262.0,18025686.0,9.628349234531212
35344,平生町,32.0,80.0,-60.0,13421981.0,13317993.0,0.7808083395148203
35502,阿武町,9.0,21.0,-57.14285714285714,2596897.0,2728865.0,-4.836003246771094
36201,徳島市,1509.0,2185.0,-30.93821510297483,403483261.0,340675932.0,18.436092221507447
36202,鳴門市,221.0,366.0,-39.61748633879781,81816193.0,69554453.0,17.628979125175494
36203,小松島市,140.0,257.0,-45.525291828793776,46550560.0,43494582.0,7.026111895959823
36204,阿南市,346.0,580.0,-40.3448275862069,99559211.0,86796775.0,14.703813592152473
36205,吉野川市,123.0,279.0,-55.91397849462365,43760739.0,41033485.0,6.646410852015129
36206,阿波市,113.0,229.0,-50.65502183406113,37570414.0,35431372.0,6.037141322102909
36207,美馬市,104.0,186.0,-44.086021505376344,31112207.0,29329607.0,6.07781754457194
36208,三好市,64.0,133.0,-51.8796992481203,24679338.0,25354018.0,-2.661037788961103
36301,勝浦町,12.0,20.0,-40.0,5115556.0,4999782.0,2.315580959329827
36302,上勝町,5.0,10.0,-50.0,1181321.0,1184627.0,-0.2790751856913611
36321,佐那河内村,10.0,9.0,11.11111111111111,2111991.0,2116549.0,-0.21535055413316678
36341,石井町,127.0,197.0,-35.53299492385787,32932324.0,28433187.0,15.823540991025734
36342,神山町,9.0,17.0,-47.05882352941176,3980225.0,3997776.0,-0.4390190946166069
36368,那賀町,15.0,34.0,-55.88235294117647,7730994.0,7727350.0,0.04715717548706866
36383,牟岐町,7.0,17.0,-58.82352941176471,3371333.0,3723338.0,-9.45401679890464
36387,美波町,15.0,26.0,-42.30769230769231,5897323.0,5931373.0,-0.5740660720544805
36388,海陽町,17.0,40.0,-57.49999999999999,8005511.0,7413995.0,7.978370635534553
36401,松茂町,67.0,135.0,-50.37037037037037,22403310.0,19797548.0,13.162044107684444
36402,北島町,199.0,227.0,-12.334801762114537,37213473.0,30333125.0,22.682621721303033
36403,藍住町,272.0,350.0,-22.285714285714285,51601520.0,42745310.0,20.71855368460306
36404,板野町,59.0,67.0,-11.940298507462686,15590221.0,13528840.0,15.236938274087061
36405,上板町,39.0,79.0,-50.63291139240506,12852251.0,11993402.0,7.161012363297753
36468,つるぎ町,13.0,37.0,-64.86486486486487,7635295.0,7937243.0,-3.8041924633024338
36489,東みよし町,61.0,106.0,-42.45283018867924,16177487.0,14306670.0,13.07653702783387
37201,高松市,2546.0,3687.0,-30.94656902630865,693930413.0,597586796.0,16.122112744940903
37202,丸亀市,718.0,935.0,-23.20855614973262,162394335.0,138822277.0,16.9800254753061
37203,坂出市,227.0,402.0,-43.53233830845771,73591825.0,67190406.0,9.527281320490905
37204,善通寺市,181.0,267.0,-32.20973782771536,42097122.0,38623934.0,8.992320668319286
37205,観音寺市,284.0,438.0,-35.15981735159817,79049050.0,71105918.0,11.170845160876764
37206,さぬき市,118.0,277.0,-57.400722021660656,56478492.0,55492029.0,1.7776661221019687
37207,東かがわ市,84.0,168.0,-50.0,38934393.0,33015920.0,17.926118672446503
37208,三豊市,258.0,440.0,-41.36363636363637,80553528.0,75034684.0,7.355057295903318
37322,土庄町,29.0,84.0,-65.47619047619048,14961606.0,14365382.0,4.150422174641788
37324,小豆島町,37.0,82.0,-54.87804878048781,15765864.0,15017477.0,4.983440294265142
37341,三木町,130.0,178.0,-26.96629213483146,36361504.0,33786211.0,7.622319649871363
37364,直島町,20.0,26.0,-23.076923076923077,5287802.0,4789067.0,10.414032628902456
37386,宇多津町,140.0,211.0,-33.649289099526065,30915599.0,25653044.0,20.514349096348955
37387,綾川町,110.0,157.0,-29.936305732484076,29732546.0,28025141.0,6.092404673360965
37403,琴平町,29.0,51.0,-43.13725490196079,10214846.0,10221981.0,-0.06980056018495828
37404,多度津町,75.0,166.0,-54.81927710843374,29606494.0,27874868.0,6.212140627894633
37406,まんのう町,73.0,150.0,-51.33333333333333,20900221.0,19715604.0,6.00852502413824
38201,松山市,2812.0,4181.0,-32.743362831858406,739313673.0,622884884.0,18.691862973512134
38202,今治市,681.0,1107.0,-38.482384823848236,195154869.0,177695800.0,9.825256984126804
38203,宇和島市,257.0,494.0,-47.97570850202429,86941504.0,72344935.0,20.176352359705625
38204,八幡浜市,118.0,183.0,-35.51912568306011,37524896.0,36203663.0,3.649445637586451
38205,新居浜市,675.0,992.0,-31.955645161290324,169257138.0,148529489.0,13.95524157495755
38206,西条市,562.0,843.0,-33.33333333333333,137097457.0,119954998.0,14.290741766341409
38207,大洲市,178.0,308.0,-42.2077922077922,45330495.0,43024192.0,5.360479518127848
38210,伊予市,163.0,237.0,-31.223628691983123,41736214.0,36792260.0,13.437483862094906
38213,四国中央市,378.0,691.0,-45.29667149059334,120131473.0,111154665.0,8.075961544214092
38214,西予市,113.0,214.0,-47.19626168224299,35587190.0,32586982.0,9.206768518790724
38215,東温市,176.0,187.0,-5.88235294117647,44696095.0,38215078.0,16.959319041557368
38356,上島町,19.0,30.0,-36.666666666666664,6536560.0,6340950.0,3.0848689865083307
38386,久万高原町,11.0,34.0,-67.64705882352942,6794942.0,6959998.0,-2.371494934337625
38401,松前町,154.0,194.0,-20.618556701030926,38625870.0,34795068.0,11.009612051914944
38402,砥部町,90.0,131.0,-31.297709923664126,23390345.0,21497651.0,8.804189815901282
38422,内子町,66.0,87.0,-24.137931034482758,15487960.0,13843468.0,11.879190965731997
38442,伊方町,17.0,46.0,-63.04347826086957,7535981.0,7910897.0,-4.739235007104757
38484,松野町,7.0,17.0,-58.82352941176471,3085810.0,2724059.0,13.279851868112988
38488,鬼北町,33.0,59.0,-44.06779661016949,9378490.0,8724884.0,7.491285844029559
38506,愛南町,47.0,111.0,-57.65765765765766,20386279.0,18819963.0,8.32263060240873
39201,高知市,1666.0,2682.0,-37.88217747949292,476862708.0,417019990.0,14.350083793345252
39202,室戸市,24.0,51.0,-52.94117647058824,9864027.0,10761166.0,-8.336819634600936
39203,安芸市,54.0,91.0,-40.65934065934066,17295419.0,16324957.0,5.944652717921401
39204,南国市,279.0,381.0,-26.77165354330709,61715286.0,51860470.0,19.002558210521425
39205,土佐市,126.0,184.0,-31.521739130434785,29377421.0,26401709.0,11.270906743196056
39206,須崎市,57.0,128.0,-55.46875,22197708.0,20631929.0,7.589106185853973
39208,宿毛市,65.0,135.0,-51.85185185185185,21505476.0,19088873.0,12.659746858811413
39209,土佐清水市,20.0,56.0,-64.28571428571429,11095629.0,12651229.0,-12.29603859040098
39210,四万十市,155.0,268.0,-42.16417910447761,38569480.0,34019963.0,13.373080388123878
39211,香南市,187.0,245.0,-23.6734693877551,41249374.0,34413934.0,19.862419681516215
39212,香美市,83.0,161.0,-48.4472049689441,28020518.0,24543314.0,14.167622188266831
39301,東洋町,1.0,4.0,-75.0,1834126.0,1814861.0,1.06151380188345
39302,奈半利町,5.0,19.0,-73.68421052631578,2548930.0,2452304.0,3.9402129589153714
39303,田野町,17.0,20.0,-15.0,2848113.0,2411953.0,18.083271108516623
39304,安田町,4.0,14.0,-71.42857142857143,2184422.0,2095701.0,4.233476054074508
39305,北川村,5.0,7.0,-28.57142857142857,1305583.0,1073772.0,21.588475020767913
39306,馬路村,4.0,1.0,300.0,1149982.0,1045601.0,9.982871095188317
39307,芸西村,10.0,29.0,-65.51724137931035,3740011.0,3235531.0,15.591876572964376
39341,本山町,10.0,19.0,-47.368421052631575,3494428.0,3169366.0,10.256373041169748
39344,大豊町,4.0,11.0,-63.63636363636363,2421064.0,2619198.0,-7.564682013349125
39363,土佐町,16.0,26.0,-38.46153846153847,3534149.0,3135694.0,12.707075371512655
39364,大川村,2.0,4.0,-50.0,449482.0,428722.0,4.8422987390430166
39386,いの町,87.0,112.0,-22.321428571428573,25880789.0,26119137.0,-0.912541635659708
39387,仁淀川町,18.0,18.0,0.0,3998793.0,3980505.0,0.45943919176084436
39401,中土佐町,13.0,32.0,-59.375,5688670.0,5450825.0,4.363467915407301
39402,佐川町,46.0,72.0,-36.11111111111111,12991388.0,12403353.0,4.740935777607878
39403,越知町,6.0,32.0,-81.25,4899962.0,5048296.0,-2.938298388208615
39405,檮原町,8.0,17.0,-52.94117647058824,3013087.0,2740140.0,9.961060383776012
39410,日高村,17.0,28.0,-39.285714285714285,4654171.0,4439170.0,4.843270250970339
39411,津野町,19.0,33.0,-42.42424242424242,5204407.0,4719504.0,10.274448331858602
39412,四万十町,44.0,95.0,-53.68421052631579,14914942.0,13907824.0,7.241377227666959
39424,大月町,18.0,16.0,12.5,4031755.0,4064721.0,-0.8110273743265528
39427,三原村,3.0,4.0,-25.0,1275231.0,1088859.0,17.116265742396397
39428,黒潮町,35.0,57.0,-38.59649122807017,9355703.0,9374647.0,-0.2020769422037971
40100,福岡県 北九州市,,,,1390682300.0,1202033957.0,15.694094322495083
40101,門司区,413.0,634.0,-34.85804416403786,,,
40103,若松区,405.0,627.0,-35.406698564593306,,,
40105,戸畑区,331.0,466.0,-28.96995708154507,,,
40106,小倉北区,1061.0,1519.0,-30.151415404871628,,,
40107,小倉南区,1295.0,1922.0,-32.62226847034339,,,
40108,八幡東区,303.0,450.0,-32.666666666666664,,,
40109,八幡西区,1459.0,2246.0,-35.04007123775601,,,
40130,福岡県 福岡市,,,,2987752347.0,2221524535.0,34.49108033371326
40131,東区,2478.0,2980.0,-16.845637583892618,,,
40132,博多区,2009.0,2442.0,-17.73136773136773,,,
40133,中央区,1402.0,1744.0,-19.610091743119266,,,
40134,南区,1922.0,2430.0,-20.905349794238685,,,
40135,西区,1412.0,2162.0,-34.69010175763182,,,
40136,城南区,791.0,1043.0,-24.161073825503358,,,
40137,早良区,1453.0,1996.0,-27.204408817635272,,,
40202,大牟田市,478.0,792.0,-39.64646464646464,126091572.0,114692876.0,9.938451626237011
40203,久留米市,2000.0,2938.0,-31.926480599046968,452246966.0,373650728.0,21.034680815609168
40204,直方市,302.0,465.0,-35.053763440860216,68933587.0,58775186.0,17.283485925506046
40205,飯塚市,782.0,1120.0,-30.178571428571427,160779087.0,136444467.0,17.83481626997744
40206,田川市,267.0,395.0,-32.40506329113924,50797725.0,44980533.0,12.932688014168262
40207,柳川市,291.0,498.0,-41.566265060240966,77650952.0,67995302.0,14.200466379280144
40210,八女市,329.0,458.0,-28.16593886462882,68956123.0,62866524.0,9.686552735124977
40211,筑後市,317.0,440.0,-27.954545454545453,67077189.0,54228639.0,23.693292394817433
40212,大川市,146.0,224.0,-34.82142857142857,37245358.0,33461372.0,11.308520164684221
40213,行橋市,448.0,623.0,-28.08988764044944,104521028.0,85348300.0,22.46410063235003
40214,豊前市,88.0,175.0,-49.714285714285715,28501064.0,27725303.0,2.798025327261527
40215,中間市,192.0,280.0,-31.428571428571427,44330461.0,42117897.0,5.253263238665501
40216,小郡市,312.0,420.0,-25.71428571428571,89312512.0,77974597.0,14.54052401194199
40217,筑紫野市,711.0,881.0,-19.296254256526673,168035121.0,135243058.0,24.24676244750396
40218,春日市,684.0,999.0,-31.53153153153153,189108652.0,151618169.0,24.726906575425005
40219,大野城市,858.0,1143.0,-24.93438320209974,180826850.0,139168516.0,29.933734437464288
40220,宗像市,610.0,872.0,-30.045871559633024,138794350.0,124838357.0,11.179250781072039
40221,太宰府市,427.0,715.0,-40.27972027972028,109948066.0,91719375.0,19.874416937533645
40223,古賀市,368.0,498.0,-26.104417670682732,88534215.0,72184208.0,22.650393282696957
40224,福津市,534.0,555.0,-3.783783783783784,101252876.0,71101370.0,42.406364321812646
40225,うきは市,127.0,242.0,-47.5206611570248,31173136.0,28209071.0,10.507488885401436
40226,宮若市,128.0,238.0,-46.21848739495798,29844588.0,26912957.0,10.893009638442926
40227,嘉麻市,150.0,241.0,-37.75933609958506,32041160.0,30668202.0,4.476812823914489
40228,朝倉市,226.0,390.0,-42.05128205128205,61683961.0,56370941.0,9.425104328132468
40229,みやま市,142.0,227.0,-37.44493392070485,39696300.0,35930305.0,10.481388899982898
40230,糸島市,595.0,732.0,-18.71584699453552,137563689.0,106054172.0,29.71077554591629
40231,福岡県 那珂川市,,,,72575816.0,58285835.0,24.51707348792378
40341,宇美町,220.0,324.0,-32.098765432098766,48188503.0,41097819.0,17.253188058470936
40342,篠栗町,231.0,338.0,-31.65680473372781,45785638.0,36026922.0,27.087287667816863
40343,志免町,319.0,468.0,-31.837606837606835,71683585.0,54482387.0,31.572034463174308
40344,須恵町,195.0,260.0,-25.0,39882175.0,28890483.0,38.04606520424044
40345,新宮町,202.0,412.0,-50.970873786407765,58485559.0,42791247.0,36.676453948631135
40348,久山町,66.0,70.0,-5.714285714285714,13657874.0,10270312.0,32.98402229649888
40349,粕屋町,481.0,632.0,-23.89240506329114,82728480.0,58867869.0,40.5324864061242
40381,芦屋町,60.0,101.0,-40.5940594059406,16954303.0,15747562.0,7.663033808026919
40382,水巻町,171.0,260.0,-34.23076923076923,34288332.0,29788586.0,15.105604542625823
40383,岡垣町,170.0,228.0,-25.438596491228072,41653677.0,35745357.0,16.528915909274595
40384,遠賀町,112.0,138.0,-18.84057971014493,24370562.0,22313913.0,9.216890825020247
40401,小竹町,22.0,48.0,-54.166666666666664,7467520.0,7015430.0,6.444223661272367
40402,鞍手町,52.0,85.0,-38.82352941176471,16767163.0,16047477.0,4.484729904894084
40421,桂川町,64.0,112.0,-42.857142857142854,14169298.0,12483558.0,13.503682203423095
40447,筑前町,221.0,248.0,-10.887096774193548,38433611.0,30671352.0,25.307847531468454
40448,東峰村,6.0,9.0,-33.33333333333333,1519038.0,1701215.0,-10.708640589225936
40503,大刀洗町,131.0,161.0,-18.633540372670808,19963004.0,15555510.0,28.33397297806372
40522,大木町,78.0,122.0,-36.0655737704918,16768432.0,14581588.0,14.997296590741694
40544,広川町,122.0,211.0,-42.18009478672986,24465070.0,20091521.0,21.768132935281507
40601,香春町,29.0,76.0,-61.8421052631579,9850104.0,9867525.0,-0.17654883063382157
40602,添田町,24.0,64.0,-62.5,7601913.0,7759199.0,-2.027090682942917
40604,糸田町,39.0,77.0,-49.35064935064935,7608734.0,6824453.0,11.492217764559298
40605,川崎町,66.0,125.0,-47.199999999999996,12051828.0,11778132.0,2.3237640739635115
40608,大任町,37.0,49.0,-24.489795918367346,4672378.0,3932116.0,18.82604684093755
40609,赤村,19.0,24.0,-20.833333333333336,2385471.0,2326185.0,2.548636501396063
40610,福智町,85.0,170.0,-50.0,19469710.0,17573098.0,10.792701434886439
40621,苅田町,293.0,326.0,-10.122699386503067,59185494.0,45928683.0,28.863904066223718
40625,みやこ町,51.0,106.0,-51.886792452830186,19781934.0,19968113.0,-0.9323815425123045
40642,吉富町,53.0,57.0,-7.017543859649122,8315007.0,7469072.0,11.325838069307673
40646,上毛町,28.0,55.0,-49.09090909090909,8326220.0,7612011.0,9.382658537934326
40647,築上町,74.0,131.0,-43.51145038167939,19545775.0,18624640.0,4.9457868715851685
41201,佐賀市,1398.0,2054.0,-31.93768257059396,349703329.0,290732695.0,20.283454532005766
41202,唐津市,656.0,1050.0,-37.523809523809526,141281106.0,122011544.0,15.793228548931404
41203,鳥栖市,511.0,729.0,-29.903978052126202,114607631.0,89735092.0,27.717739454705185
41204,多久市,72.0,116.0,-37.93103448275862,19663815.0,18101639.0,8.630025159600189
41205,伊万里市,309.0,486.0,-36.41975308641975,68042303.0,55851570.0,21.827019365794015
41206,武雄市,279.0,416.0,-32.93269230769231,61243124.0,51390738.0,19.171520751463035
41207,鹿島市,167.0,272.0,-38.60294117647059,33248565.0,29258800.0,13.636119731499582
41208,小城市,314.0,398.0,-21.105527638190953,59905650.0,48732950.0,22.92637732786544
41209,嬉野市,121.0,189.0,-35.978835978835974,29081174.0,27010774.0,7.665089493548019
41210,神埼市,188.0,240.0,-21.666666666666668,40405892.0,34976408.0,15.523275002967715
41327,吉野ヶ里町,130.0,158.0,-17.72151898734177,23942026.0,18795626.0,27.38083849934022
41341,基山町,106.0,130.0,-18.461538461538463,24213563.0,21515457.0,12.540314621251131
41345,上峰町,84.0,105.0,-20.0,13566831.0,10905446.0,24.40418301094701
41346,みやき町,150.0,177.0,-15.254237288135593,32922923.0,26552379.0,23.99236618308288
41387,玄海町,13.0,49.0,-73.46938775510205,5790524.0,5450148.0,6.245261596565818
41401,有田町,83.0,152.0,-45.39473684210527,21797353.0,18229372.0,19.572703875920684
41423,大町町,36.0,45.0,-20.0,6400565.0,5869625.0,9.045552313819027
41424,江北町,82.0,89.0,-7.865168539325842,12735471.0,10126460.0,25.76429472885885
41425,白石町,92.0,157.0,-41.40127388535032,26617718.0,24878849.0,6.989346653456516
41441,太良町,33.0,52.0,-36.53846153846153,8114761.0,7357989.0,10.285038479943365
42201,長崎市,1885.0,3205.0,-41.18564742589704,547894720.0,509344171.0,7.568664018342128
42202,佐世保市,1381.0,2234.0,-38.18263205013429,312883718.0,278114050.0,12.501945874363413
42203,島原市,224.0,397.0,-43.57682619647355,45343886.0,41038392.0,10.491380851374489
42204,諫早市,784.0,1144.0,-31.46853146853147,180380169.0,149822402.0,20.395993250728953
42205,大村市,800.0,972.0,-17.695473251028808,143240690.0,106011162.0,35.118498182295184
42207,平戸市,139.0,219.0,-36.5296803652968,30213468.0,27587227.0,9.519771595746104
42208,松浦市,98.0,164.0,-40.243902439024396,22378781.0,19778073.0,13.149450909600748
42209,対馬市,109.0,237.0,-54.008438818565395,36135942.0,31016731.0,16.504676137533643
42210,壱岐市,120.0,203.0,-40.88669950738916,22918274.0,21239538.0,7.903825403358586
42211,五島市,128.0,216.0,-40.74074074074074,37514930.0,33394592.0,12.338339093946708
42212,西海市,105.0,197.0,-46.7005076142132,26812957.0,24934073.0,7.535407472337151
42213,雲仙市,242.0,295.0,-17.966101694915253,41323772.0,35398992.0,16.737143249728692
42214,南島原市,158.0,307.0,-48.534201954397396,36272404.0,35828075.0,1.2401698946985011
42307,長与町,241.0,416.0,-42.06730769230769,63824128.0,59008947.0,8.160086300133436
42308,時津町,226.0,277.0,-18.4115523465704,40512665.0,33841866.0,19.711676064198112
42321,東彼杵町,32.0,61.0,-47.540983606557376,7632240.0,6855938.0,11.323060389402588
42322,川棚町,51.0,105.0,-51.42857142857142,15357790.0,13510375.0,13.674046797368689
42323,波佐見町,94.0,126.0,-25.396825396825395,15495137.0,13040311.0,18.824903792555254
42383,小値賀町,9.0,17.0,-47.05882352941176,1785239.0,1660514.0,7.511228450949526
42391,佐々町,118.0,133.0,-11.278195488721805,18362509.0,14156340.0,29.71226319797349
42411,新上五島町,56.0,95.0,-41.05263157894737,19674579.0,18728599.0,5.050991801362184
43100,熊本県 熊本市,,,,1157469294.0,929438785.0,24.534214913357637
43101,中央区,1110.0,1556.0,-28.663239074550127,,,
43102,東区,1454.0,1919.0,-24.2313705054716,,,
43103,西区,577.0,755.0,-23.576158940397352,,,
43104,南区,1103.0,1424.0,-22.542134831460675,,,
43105,北区,866.0,1408.0,-38.49431818181818,,,
43202,八代市,566.0,988.0,-42.71255060728745,148435709.0,127825346.0,16.12384683081554
43203,人吉市,157.0,267.0,-41.19850187265918,35723328.0,33361685.0,7.078908034771025
43204,荒尾市,238.0,427.0,-44.26229508196721,57515955.0,49617730.0,15.918150628817562
43205,水俣市,95.0,172.0,-44.76744186046512,23664988.0,23461240.0,0.8684451461218589
43206,玉名市,334.0,538.0,-37.9182156133829,76052193.0,66316658.0,14.680376384467383
43208,山鹿市,216.0,370.0,-41.62162162162162,52081733.0,47762247.0,9.043724429464133
43210,菊池市,237.0,383.0,-38.1201044386423,52301581.0,45048312.0,16.10108942594786
43211,宇土市,231.0,298.0,-22.483221476510067,44705055.0,37159657.0,20.30534888952285
43212,上天草市,81.0,162.0,-50.0,25495329.0,23384033.0,9.028793279585262
43213,宇城市,327.0,472.0,-30.720338983050848,66168147.0,56660482.0,16.780063748839975
43214,阿蘇市,105.0,209.0,-49.760765550239235,27767577.0,24899838.0,11.517099026909332
43215,天草市,315.0,576.0,-45.3125,76952318.0,70430857.0,9.259380444568494
43216,合志市,538.0,696.0,-22.701149425287355,94309428.0,67067697.0,40.618259189666226
43348,美里町,26.0,53.0,-50.943396226415096,7996288.0,7883022.0,1.4368347570259223
43364,玉東町,36.0,41.0,-12.195121951219512,5454861.0,4474108.0,21.92063758854279
43367,南関町,27.0,65.0,-58.46153846153847,8677361.0,8200998.0,5.808597929178863
43368,長洲町,71.0,134.0,-47.01492537313433,16645822.0,15248870.0,9.161019800155684
43369,和水町,45.0,60.0,-25.0,8746025.0,8137002.0,7.484611654267752
43403,大津町,251.0,411.0,-38.929440389294406,57212373.0,38482713.0,48.67032113874092
43404,菊陽町,322.0,518.0,-37.83783783783784,77447788.0,52118615.0,48.599090747135165
43423,南小国町,12.0,27.0,-55.55555555555556,4008521.0,3296794.0,21.588458362882243
43424,小国町,24.0,43.0,-44.18604651162791,6691309.0,5766898.0,16.029605517559006
43425,産山村,2.0,14.0,-85.71428571428571,1248546.0,1053780.0,18.48260547742413
43428,高森町,16.0,36.0,-55.55555555555556,5562801.0,5145162.0,8.117120510491214
43432,西原村,44.0,59.0,-25.423728813559322,8640175.0,7044889.0,22.64458673514941
43433,南阿蘇村,38.0,72.0,-47.22222222222222,10081531.0,9553045.0,5.532120910139123
43441,御船町,108.0,114.0,-5.263157894736842,19638171.0,15336834.0,28.045794849184645
43442,嘉島町,82.0,114.0,-28.07017543859649,14469990.0,10243286.0,41.26316496483648
43443,益城町,286.0,348.0,-17.81609195402299,42191076.0,34258185.0,23.156191724692945
43444,甲佐町,32.0,84.0,-61.904761904761905,9633718.0,8328861.0,15.6666920002627
43447,山都町,38.0,77.0,-50.649350649350644,11557422.0,10930595.0,5.734610055536775
43468,氷川町,31.0,64.0,-51.5625,11222938.0,10593449.0,5.942247893013881
43482,芦北町,52.0,99.0,-47.474747474747474,14086091.0,13641384.0,3.2599844707839027
43484,津奈木町,16.0,28.0,-42.857142857142854,3658187.0,3139352.0,16.526818273325194
