geo_code,geo_name,pct_married,pct_single,pct_widowed,pct_divorced,women_per1000,mean_income_ksek,median_income_ksek,unemployment_rate,labour_force_participation_rate,employment_rate,pct_tertiary_edu,pct_basic_edu
1315,Hylte,36.11220086308356,49.852883483719104,4.992153785798352,9.04276186739898,485.58258140447236,323.7,315,7.2,81.1,75.3,23.005960828839058,24.098779449332955
1380,Halmstad,32.82493118660684,53.069265864786395,4.132574186493722,9.973228762113044,499.97172052335884,350,323.9,6.2,81.2,76.1,39.690121623248906,15.25709468951953
1381,Laholm,36.73998871968415,48.98289152096258,4.94077834179357,9.336341417559693,492.1977815378831,347.3,327.2,4.6,83.3,79.5,29.825622971560588,18.180317949282138
1382,Falkenberg,34.88180493060396,50.71719796353804,4.930603967298309,9.47039313855969,497.7501742822739,359.5,329.9,4.4,84.7,81,30.774215447279907,17.391304347826086
1383,Varberg,34.72853626755465,51.27117417113074,4.498335022441002,9.501954538873607,499.8841754741566,392,354,3.2,85.4,82.7,37.643200975343156,14.947554284993588
1384,Kungsbacka,38.15041029466617,49.28897799328609,3.921111525550168,8.639500186497576,502.35453189108534,479.7,403.3,2.4,84.8,82.8,44.629493888822594,13.130934319758621
1401,Härryda,36.84223683223758,52.17858660600455,3.2097592680548956,7.769417293702972,496.36277279204063,449.1,404.1,3,83.7,81.2,47.57547373730096,13.916708696591973
1402,Partille,35.85484656600097,51.90209449585972,3.3170969313200196,8.92596200681929,492.81539210910864,424.9,383.2,4.3,83.1,79.6,48.78031757110452,13.107660094224393
1407,Öckerö,41.43763213530655,42.98801973220578,6.06843630099444,9.505911831493227,501.91840889515305,435.3,391.3,1.9,85.3,83.7,38.971428571428575,15.771428571428572
1415,Stenungsund,34.90718466123299,51.05382212487882,4.283508671142868,9.755484542745323,495.6015941976949,423.9,386.6,3.1,84.4,81.8,38.422194668319904,15.214920438107047
1419,Tjörn,41.33731046482724,43.89758886403182,5.132985334327616,9.632115336813325,492.04573701218,486.9,376.3,2.2,83.6,81.7,37.43529198074653,15.084915084915085
1421,Orust,38.6529442417926,44.95831162063575,5.373892652423137,11.014851485148515,491.5971860343929,373.4,348.7,3,83.5,81,32.58868648130393,16.462128475551292
1427,Sotenäs,40.443760984182774,41.48725834797891,6.700351493848858,11.368629173989456,487.03866432337435,412.8,348,3.2,84.1,81.5,31.36234626300852,16.177861873226114
1430,Munkedal,32.77960208615028,51.77709097933166,5.22503380336102,10.21827313115704,481.35986092331467,328.4,325.2,3.7,82.5,79.5,24.13939051918736,17.705981941309254
1435,Tanum,35.394973772802004,47.73350035230565,5.6368903155092775,11.234635559383074,486.96469114538485,374.8,334.9,2.4,83.3,81.3,30.640382862351867,17.37693710118505
1438,Dals-Ed,30.04776378636561,54.60269214068606,6.035605731654363,9.313938341293964,479.59183673469386,338.9,315.6,3.3,82.1,79.5,24.149004495825306,20.745022479126526
1439,Färgelanda,31.22647427854454,53.60727728983689,5.301129234629863,9.865119196988708,478.35633626097865,321.7,315.9,4.8,80.6,76.8,23.04054054054054,20.855855855855857
1440,Ale,35.335830058939095,52.60621316306483,3.456532416502947,8.601424361493123,489.59356581532415,380.1,364.4,3.7,84.4,81.3,35.83363116511794,16.74857040743388
1441,Lerum,37.46155611659398,50.633463392242376,3.614872618774386,8.290107872389259,499.5639201285288,440.3,399.2,2.7,84.9,82.6,45.670980926430516,13.790871934604903
1442,Vårgårda,35.56196889530223,52.02020202020202,3.984287317620651,8.4335417668751,487.3336540003207,356.5,339.4,3.9,84.5,81.2,29.22025257791681,19.175066620322095
1443,Bollebygd,35.696796572128136,51.407875943684964,4.009385839624566,8.885941644562333,490.30810038767595,390.1,368.9,2.9,85.7,83.2,34.224201930215294,16.867112100965105
1444,Grästorp,34.18541854185418,51.431143114311425,5.166516651665167,9.216921692169217,491.6291629162916,346.1,331.3,3.1,82.9,80.4,27.828981054787505,17.20430107526882
